date,province,cases,new_cases,deaths,new_deaths,recovered,new_recovered,testing,new_testing,new_cvaccine,cvaccine,new_dvaccine,dvaccine,new_avaccine,avaccine,pop,casespc,deathspc,recoveredpc,new_casespc,new_deathspc,new_recoveredpc,lcases,ldeaths,lrecovered,deathrecovered,testingpc,new_testingpc,ltesting,advaccine,cdvaccine,new_advaccine,newa_dvaccine,new_cdvaccine,newc_dvaccine,avaccinepc,cvaccinepc,dvaccinepc,new_avaccinepc,new_cvaccinepc,new_dvaccinepc,active,new_casesmv7,casesmv7,new_deathsmv7,deathsmv7,new_recoveredmv7,recoveredmv7,activemv7,active14,active18,deathactive14,recoveredactive14,deathrecoveredactive14,deathactive18,recoveredactive18,deathrecoveredactive18,active14mv7,active18mv7,deathactive14mv7,recoveredactive14mv7,deathrecoveredactive14mv7,deathactive18mv7,recoveredactive18mv7,deathrecoveredactive18mv7,new_layoffs,layoffs,reservations,ridership,unemployment_yoy,unemployment,unemployment_2019,index_limittravel,index_selfisolate,index_limitsocialdomest,index_econrelief,index_total,index_stringency,index_stringencynospend,bnccindx,bnccexp,bnccpbk,retail_and_recreation_percent_ch,grocery_and_pharmacy_percent_cha,parks_percent_change_from_baseli,transit_stations_percent_change_,workplaces_percent_change_from_b,residential_percent_change_from_
2021-06-11,New Brunswick,2284,1,44,0,2142,5,348837,1336,7930,64014,2000,642695,13631,574390,770633,.0029637972,.00005709592,.0027795332,1.2976345e-06,0,6.4881729e-06,7.7336836,3.7841897,7.6694951,2186,.45266294,.0017336397,12.76236,.89372098,.099602453,6.8154998,.021209126,3.9649999,.012338667,.74534833,.74534833,.83398324,.017688056,.010290242,.0025952691,98,4.4285712,2272.4285,0,44,11.571428,2113.8572,114.57143,9,15,0,555.55554,555.55554,0,333.33334,333.33334,9.7142859,10.142858,0,1191.1764,1191.1764,0,1140.845,1140.845,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,-1,14,152,-45,-20,4
2021-06-12,New Brunswick,2291,7,45,1,2152,10,350071,1234,5672,69686,0,642695,9465,583855,770633,.0029728808,.000058393554,.0027925095,9.0834419e-06,1.2976345e-06,.000012976346,7.7367435,3.8066626,7.6741529,2197,.45426422,.001601281,12.765891,.90844804,.10842779,,.014727048,,.0088253375,.75763041,.75763041,.83398324,.012282111,.0073601832,0,94,4.1428571,2276.5715,.14285715,44.142857,12,2125.8572,106.57143,10,9,100,1000,1100,111.11111,1111.1111,1222.2222,10.857142,10,13.157896,1105.2632,1118.4211,14.285715,1200,1214.2858,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,-6,6,223,-43,-6,-1
2021-06-13,New Brunswick,2298,7,45,0,2155,3,350768,697,5559,75245,0,642695,8655,592510,770633,.0029819643,.000058393554,.0027964024,9.0834419e-06,0,3.8929038e-06,7.7397943,3.8066626,7.6755462,2200,.45516866,.0009044513,12.76788,.92191476,.11707731,,.01346673,,.008649515,.76886141,.76886141,.83398324,.011231027,.0072135506,0,98,4.7142859,2281.2856,.14285715,44.285713,9.7142859,2135.5715,101.42857,9,10,0,333.33334,333.33334,0,300,300,10.142858,10.285714,14.084507,957.74646,971.83093,13.888889,944.44446,958.33337,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,22,35,,-35,2,-5
2021-06-14,New Brunswick,2299,1,45,0,2163,8,351388,620,2473,77718,0,642695,3903,596413,770633,.0029832618,.000058393554,.0028067834,1.2976345e-06,0,.000010381076,7.7402296,3.8066626,7.6792512,2208,.45597321,.00080453343,12.769647,.92798764,.12092517,,.0060728649,,.0038478593,.77392614,.77392614,.83398324,.0050646677,.0032090503,0,91,4.7142859,2286,.14285715,44.42857,7.5714288,2143.1428,98.428574,12,9,0,666.66669,666.66669,0,888.88892,888.88892,9.7142859,10.571428,14.705883,779.4118,794.11768,13.513515,716.21625,729.7298,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,3,11,157,-42,-22,4
2021-06-15,New Brunswick,2302,3,45,0,2171,8,352506,1118,4263,81981,0,642695,6481,602894,770633,.0029871548,.000058393554,.0028171646,3.8929038e-06,0,.000010381076,7.7415338,3.8066626,7.6829433,2216,.45742396,.0014507554,12.772823,.93807173,.12755817,,.010084099,,.0066330065,.78233606,.78233606,.83398324,.0084099695,.0055318163,0,86,5,2291,.14285715,44.57143,6.8571429,2150,96.428574,3,9,0,2666.6667,2666.6667,0,888.88892,888.88892,8.8571424,9.7142859,16.129034,774.1936,790.32263,14.705883,705.88232,720.58826,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,0,15,80,-48,-20,6
2021-06-16,New Brunswick,2305,3,45,0,2201,30,353634,1128,7141,89122,50310,693005,9132,612026,770633,.0029910477,.000058393554,.0028560937,3.8929038e-06,0,.000038929036,7.742836,3.8066626,7.6966672,2246,.4588877,.0014637318,12.776018,.88314801,.12860225,.18151461,.013177394,.14193997,.010304399,.79418606,.79418606,.8992672,.011849998,.0092664082,.065283991,59,3.5714285,2294.5715,.14285715,44.714287,10.142858,2160.1428,89.714287,12,10,0,2500,2500,0,3000,3000,9.1428576,10.857142,15.625,1109.375,1125,13.157896,934.21057,947.36847,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,4,19,151,-41,-21,4
2021-06-17,New Brunswick,2309,4,45,0,2202,1,354805,1171,9021,98143,0,693005,10755,622781,770633,.0029962382,.000058393554,.0028573913,5.1905381e-06,0,1.2976345e-06,7.7445698,3.8066626,7.6971211,2247,.46040723,.0015195301,12.779324,.8986674,.14161947,,.015519368,,.013017222,.80814213,.80814213,.8992672,.01395606,.011705961,0,62,3.7142856,2298.2856,.14285715,44.857143,9.2857141,2169.4285,84,16,9,0,62.5,62.5,0,111.11111,111.11111,10.142858,10.142858,14.084507,915.49292,929.57739,14.084507,915.49292,929.57739,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,8,20,157,-41,-22,4
2021-06-18,New Brunswick,2311,2,45,0,2211,9,355721,916,11812,109955,560,693565,13229,636010,770633,.0029988333,.000058393554,.00286907,2.5952691e-06,0,.000011678711,7.7454357,3.8066626,7.7012,2256,.46159586,.0011886333,12.781902,.91701573,.15853597,23.623215,.019073915,21.092857,.017030848,.82530856,.82530856,.8999939,.017166408,.015327659,.00072667532,55,3.8571429,2302.1428,.14285715,45,9.8571424,2179.2856,77.85714,10,12,0,900,900,0,750,750,10.285714,9.7142859,13.888889,958.33331,972.22217,14.705883,1014.7058,1029.4117,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,3,21,222,-42,-23,2
2021-06-19,New Brunswick,2316,5,45,0,2215,4,356429,708,11822,121777,59080,752645,13100,649110,770633,.0030053216,.000058393554,.0028742605,6.4881729e-06,0,5.1905381e-06,7.7475967,3.8066626,7.7030077,2260,.46251458,.00091872527,12.783891,.86243844,.16179873,.22173324,.017405285,.20010155,.015707273,.84230757,.84230757,.97665817,.016999012,.015340636,.076664247,56,3.5714285,2305.7144,0,45,9,2188.2856,72.428574,9,3,0,444.44446,444.44446,0,1333.3334,1333.3334,10.142858,8.8571424,0,887.32391,887.32391,0,1016.1291,1016.1291,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,-3,10,130,-48,-7,0
2021-06-20,New Brunswick,2318,2,45,0,2216,1,356934,505,8194,129971,0,752645,9676,658786,770633,.003007917,.000058393554,.0028755581,2.5952691e-06,0,1.2976345e-06,7.7484598,3.8066626,7.7034593,2261,.46316987,.00065530546,12.785306,.87529445,.17268567,,.012855995,,.010886938,.85486346,.85486346,.97665817,.012555912,.010632818,0,57,2.8571429,2308.5715,0,45,8.7142859,2197,66.571426,3,12,0,333.33334,333.33334,0,83.333336,83.333336,9.2857141,9.1428576,0,938.46155,938.46155,0,953.125,953.125,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,31,43,,-22,1,-7
2021-06-21,New Brunswick,2318,0,45,0,2218,2,357341,407,2856,132827,0,752645,3601,662387,770633,.003007917,.000058393554,.0028781535,0,0,2.5952691e-06,7.7484598,3.8066626,7.704361,2263,.46369803,.00052813726,12.786446,.88007891,.17648028,,.0047844602,,.0037946177,.85953623,.85953623,.97665817,.004672782,.0037060443,0,55,2.7142856,2311.2856,0,45,7.8571429,2204.8572,61.42857,1,16,0,2000,2000,0,125,125,7.7142859,10.142858,0,1018.5185,1018.5185,0,774.64789,774.64789,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,7,14,214,-43,-24,3
2021-06-22,New Brunswick,2319,1,45,0,2224,6,358114,773,6293,139120,0,752645,6654,669041,770633,.0030092145,.000058393554,.0028859393,1.2976345e-06,0,7.7858076e-06,7.7488914,3.8066626,7.7070627,2269,.46470109,.0010030715,12.788607,.88891977,.18484145,,.0088408217,,.0083611794,.86817074,.86817074,.97665817,.0086344602,.0081660142,0,50,2.4285715,2313.7144,0,45,7.5714288,2212.4285,56.285713,1,10,0,6000,6000,0,600,600,7.4285712,10.285714,0,1019.2308,1019.2308,0,736.11115,736.11115,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,5,17,141,-43,-22,5
2021-06-23,New Brunswick,2320,1,45,0,2231,7,358608,494,10284,149404,0,752645,10675,679716,770633,.0030105121,.000058393554,.0028950227,1.2976345e-06,0,9.0834419e-06,7.7493224,3.8066626,7.7102051,2276,.46534213,.00064103148,12.789985,.90310305,.19850527,,.014183314,,.013663813,.88202298,.88202298,.97665817,.013852249,.013344874,0,44,2.1428571,2315.8572,0,45,4.2857141,2216.7144,54.142857,13,9,0,538.46155,538.46155,0,777.77777,777.77777,7.5714288,10.142858,0,566.03772,566.03772,0,422.53519,422.53519,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,9,21,185,-42,-24,4
2021-06-24,New Brunswick,2322,2,45,0,2236,5,359288,680,12457,161861,57540,810185,13992,693708,770633,.0030131075,.000058393554,.0029015108,2.5952691e-06,0,6.4881729e-06,7.7501841,3.8066626,7.7124438,2281,.46622452,.00088239147,12.79188,.85623407,.19978276,.24316996,.017270129,.21649288,.015375501,.90017945,.90017945,1.051324,.018156502,.016164634,.074665889,41,1.8571428,2317.7144,0,45,4.8571429,2221.5715,51.142857,3,3,0,1666.6666,1666.6666,0,1666.6666,1666.6666,5.7142859,9.2857141,0,850,850,0,523.07697,523.07697,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,17,26,240,-38,-24,3
2021-06-25,New Brunswick,2323,1,45,0,2239,3,359801,513,13208,175069,49140,859325,15019,708727,770633,.003014405,.000058393554,.0029054037,1.2976345e-06,0,3.8929038e-06,7.7506146,3.8066626,7.7137847,2284,.46689022,.0006656865,12.793306,.82474852,.20372851,.30563694,.017477671,.26878306,.015370203,.91966861,.91966861,1.1150898,.019489173,.017139157,.063765764,39,1.7142857,2319.4285,0,45,4,2225.5715,48.857143,1,1,0,3000,3000,0,3000,3000,4.4285712,7.7142859,0,903.22583,903.22583,0,518.51849,518.51849,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,4,16,192,-44,-24,3
2021-06-26,New Brunswick,2324,1,45,0,2245,6,360410,609,14858,189927,0,859325,16315,725042,770633,.0030157026,.000058393554,.0029131896,1.2976345e-06,0,7.7858076e-06,7.7510452,3.8066626,7.7164607,2290,.46768045,.00079025945,12.794997,.84373432,.22101882,,.018985832,,.017290315,.94083953,.94083953,1.1150898,.021170907,.019280255,0,34,1.1428572,2320.5715,0,45,4.2857141,2229.8572,45.714287,7,1,0,857.14288,857.14288,0,6000,6000,4.1428571,7.4285712,0,1034.4828,1034.4828,0,576.9231,576.9231,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,-5,6,197,-45,-6,-1
2021-06-27,New Brunswick,2325,1,45,0,2254,9,361045,635,13463,203390,0,859325,14938,739980,770633,.0030170004,.000058393554,.0029248684,1.2976345e-06,0,.000011678711,7.7514753,3.8066626,7.7204618,2299,.46850446,.00082399795,12.796758,.86111772,.23668577,,.017383412,,.015666949,.96022362,.96022362,1.1150898,.019384066,.017470054,0,26,1,2321.5715,0,45,5.4285712,2235.2856,41.285713,7,13,0,1285.7142,1285.7142,0,692.30768,692.30768,4.7142859,7.5714288,0,1151.515,1151.515,0,716.98108,716.98108,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,25,33,,-31,0,-5
2021-06-28,New Brunswick,2326,1,45,0,2254,0,361476,431,5783,209173,0,859325,6353,746333,770633,.003018298,.000058393554,.0029248684,1.2976345e-06,0,0,7.7519054,3.8066626,7.7204618,2299,.46906373,.00055928051,12.797951,.86851072,.24341547,,.0073930118,,.0067297006,.96846747,.96846747,1.1150898,.0082438719,.0075042206,0,27,1.1428572,2322.7144,0,45,5.1428571,2240.4285,37.285713,1,3,0,0,0,0,0,0,4.7142859,5.7142859,0,1090.9091,1090.9091,0,899.99994,899.99994,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,14,19,212,-41,-29,2
2021-06-29,New Brunswick,2329,3,45,0,2258,4,361977,501,10897,220070,0,859325,11759,758092,770633,.0030221909,.000058393554,.0029300589,3.8929038e-06,0,5.1905381e-06,7.7531943,3.8066626,7.7222347,2303,.46971387,.0006501149,12.799335,.88219476,.25609636,,.013683996,,.012680884,.98372638,.98372638,1.1150898,.015258885,.014140324,0,26,1.4285715,2324.1428,0,45,4.8571429,2245.2856,33.857143,3,1,0,1333.3334,1333.3334,0,4000,4000,5,4.4285712,0,971.42859,971.42859,0,1096.7743,1096.7743,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,10,18,235,-40,-28,2
2021-06-30,New Brunswick,2332,3,45,0,2262,4,362635,658,12947,233017,127960,987285,14131,772223,770633,.0030260838,.000058393554,.0029352494,3.8929038e-06,0,5.1905381e-06,7.7544813,3.8066626,7.7240047,2307,.4705677,.00085384352,12.801152,.78216827,.23601797,.11043295,.01431299,.10118005,.013113741,1.0020633,1.0020633,1.2811351,.018336874,.016800474,.16604532,25,1.7142857,2325.8572,0,45,4.4285712,2249.7144,31.142857,3,7,0,1333.3334,1333.3334,0,571.42859,571.42859,3.5714285,4.1428571,0,1240,1240,0,1068.9655,1068.9655,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,26,51,184,-36,-32,2
2021-07-01,New Brunswick,2332,0,45,0,2262,0,363117,482,17299,250316,-140,987145,18827,791050,770633,.0030260838,.000058393554,.0029352494,0,0,0,7.7544813,3.8066626,7.7240047,2307,.47119316,.00062545983,12.802481,.80135137,.25357571,-134.47858,.019072173,-123.56429,.017524274,1.0264938,1.0264938,1.2809534,.024430566,.02244778,-.00018166883,25,1.4285715,2327.2856,0,45,3.7142856,2253.4285,28.857143,4,7,0,0,0,0,0,0,3.7142856,4.7142859,0,1000,1000,0,787.87872,787.87872,,,,,7.624633431085048,36.7,34.1,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,-29,-22,321,-52,-72,14
2021-07-02,New Brunswick,2336,4,45,0,2265,3,363778,661,8186,258502,29110,1016255,8931,799981,770633,.0030312743,.000058393554,.0029391423,5.1905381e-06,0,3.8929038e-06,7.7561955,3.8066626,7.7253299,2310,.47205091,.00085773645,12.804299,.78718531,.25436726,.3068018,.0087881489,.2812092,.0080550648,1.038083,1.038083,1.3187276,.011589174,.010622436,.037774142,26,1.8571428,2329.1428,0,45,3.7142856,2257.1428,27,2,1,0,1500,1500,0,3000,3000,3.8571429,4.7142859,0,962.96289,962.96289,0,787.87872,787.87872,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,6,28,154,-50,-46,8
2021-07-03,New Brunswick,2336,0,45,0,2268,3,364251,473,8338,266840,0,1016255,8970,808951,770633,.0030312743,.000058393554,.0029430352,0,0,3.8929038e-06,7.7561955,3.8066626,7.7266536,2313,.47266468,.00061378116,12.805598,.79601181,.2625719,,.008826525,,.0082046334,1.0497228,1.0497228,1.3187276,.011639782,.010819677,0,23,1.7142857,2330.8572,0,45,3.2857144,2260.4285,25.428572,5,3,0,600,600,0,1000,1000,3.5714285,5,0,920.00006,920.00006,0,657.14288,657.14288,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,-5,8,173,-42,-11,1
2021-07-04,New Brunswick,2337,1,46,1,2269,1,364598,347,7763,274603,0,1016255,8455,817406,770633,.0030325719,.000059691189,.0029443328,1.2976345e-06,1.2976345e-06,1.2976345e-06,7.7566233,3.8286414,7.7270947,2315,.47311497,.00045027919,12.806551,.8043316,.27021071,,.0083197625,,.0076388307,1.0606942,1.0606942,1.3187276,.0109715,.010073537,0,22,1.7142857,2332.5715,.14285715,45.142857,2.1428571,2262.5715,24.857143,2,3,500,500,1000,333.33334,333.33334,666.66669,2.8571429,3.5714285,50,749.99994,799.99994,40.000004,600,640,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,15,26,208,-35,-4,-3
2021-07-05,New Brunswick,2338,1,46,0,2273,4,365059,461,5085,279688,0,1016255,5579,822985,770633,.0030338697,.000059691189,.0029495233,1.2976345e-06,0,5.1905381e-06,7.757051,3.8286414,7.7288556,2319,.47371316,.0005982095,12.807815,.80982137,.2752144,,.0054897638,,.0050036656,1.0679338,1.0679338,1.3187276,.0072395033,.0065984717,0,19,1.7142857,2334.2856,.14285715,45.285713,2.7142856,2265.2856,23.714285,0,4,,,,0,1000,1000,2.7142856,3.7142856,52.631584,1000,1052.6316,38.46154,730.76923,769.23077,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,21,28,299,-35,-33,3
2021-07-06,New Brunswick,2336,-2,46,0,2274,1,365667,608,8977,288665,0,1016255,9870,832855,770633,.0030312743,.000059691189,.0029508208,-2.5952691e-06,0,1.2976345e-06,7.7561955,3.8286414,7.7292957,2320,.47450212,.00078896183,12.809479,.81953347,.28404781,,.0097121289,,.008833413,1.0807414,1.0807414,1.3187276,.012807653,.011648865,0,16,1,2335.2856,.14285715,45.42857,2.2857144,2267.5715,22.285715,1,2,0,1000,1000,0,500,500,2.4285715,3.8571429,58.823532,941.17651,1000.0001,37.037037,592.59259,629.62964,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,11,24,262,-41,-30,4
2021-07-07,New Brunswick,2336,0,46,0,2279,5,366232,565,13259,301924,18590,1034845,14743,847598,770633,.0030312743,.000059691189,.0029573091,0,0,6.4881729e-06,7.7561955,3.8286414,7.731492,2325,.47523528,.0007331635,12.811023,.81905794,.2917577,.79306078,.014246578,.71323293,.012812546,1.0998725,1.0998725,1.3428506,.019131025,.017205337,.024123026,11,.5714286,2335.8572,.14285715,45.57143,2.4285715,2270,20.285715,1,5,0,5000,5000,0,1000,1000,2.1428571,3.5714285,66.666672,1133.3334,1200,40.000004,680,720,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,13,28,271,-34,-31,3
2021-07-08,New Brunswick,2336,0,46,0,2280,1,366927,695,13070,314994,5730,1040575,14614,862212,770633,.0030312743,.000059691189,.0029586067,0,0,1.2976345e-06,7.7561955,3.8286414,7.7319307,2326,.47613716,.00090185599,12.812919,.82859188,.30271149,2.5504363,.014044158,2.2809772,.012560363,1.118836,1.118836,1.350286,.018963631,.016960083,.0074354461,10,.5714286,2336.4285,.14285715,45.714287,2.5714285,2272.5715,18.142857,2,2,0,500,500,0,500,500,1.8571428,2.8571429,76.92308,1384.6154,1461.5385,50,899.99994,949.99994,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,19,30,250,-39,-31,3
2021-07-09,New Brunswick,2336,0,46,0,2282,2,367651,724,14149,329143,0,1040575,15726,877938,770633,.0030312743,.000059691189,.0029612021,0,0,2.5952691e-06,7.7561955,3.8286414,7.7328076,2328,.47707665,.00093948742,12.814889,.8437047,.31630877,,.015112799,,.01359729,1.1392426,1.1392426,1.350286,.0204066,.018360231,0,8,0,2336.4285,.14285715,45.857143,2.4285715,2275,15.571428,1,0,0,2000,2000,,,,1.7142857,2.7142856,83.333336,1416.6666,1500,52.631584,894.73688,947.36847,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,-2,14,85,-50,-32,9
2021-07-10,New Brunswick,2336,0,46,0,2283,1,368251,600,11440,340583,0,1040575,12819,890757,770633,.0030312743,.000059691189,.0029624996,0,0,1.2976345e-06,7.7561955,3.8286414,7.7332458,2329,.47785521,.00077858072,12.81652,.85602385,.32730269,,.01231915,,.010993921,1.155877,1.155877,1.350286,.016634377,.014844939,0,7,0,2336.4285,.14285715,46,2.1428571,2277.1428,13.285714,1,1,0,1000,1000,0,1000,1000,1.1428572,2.4285715,125,1874.9999,1999.9999,58.823532,882.35291,941.17645,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,0,12,246,-33,-7,-2
2021-07-11,New Brunswick,2336,0,46,0,2283,0,368489,238,8977,349560,0,1040575,10004,900761,770633,.0030312743,.000059691189,.0029624996,0,0,0,7.7561955,3.8286414,7.7332458,2329,.47816405,.00030883701,12.817166,.86563772,.33592966,,.0096139153,,.0086269611,1.1688585,1.1688585,1.350286,.012981536,.011648865,0,7,-.14285715,2336.2856,0,46,2,2279.1428,11.142858,1,1,0,0,0,0,0,0,1,2.1428571,0,2000,2000,0,933.33337,933.33337,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,30,37,,-14,0,-8
2021-07-12,New Brunswick,2336,0,46,0,2284,1,369164,675,4049,353609,0,1040575,4530,905291,770633,.0030312743,.000059691189,.0029637972,0,0,1.2976345e-06,7.7561955,3.8286414,7.7336836,2330,.47903997,.00087590329,12.818996,.86999112,.33982077,,.0043533621,,.0038911179,1.1747369,1.1747369,1.350286,.0058782846,.0052541224,0,6,-.2857143,2336,0,46,1.5714285,2280.7144,9.2857141,1,2,0,1000,1000,0,500,500,1.1428572,1.8571428,0,1374.9999,1374.9999,0,846.15387,846.15387,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,18,21,285,-33,-32,3
2021-07-13,New Brunswick,2336,0,46,0,2285,1,370042,878,6936,360545,0,1040575,7847,913138,770633,.0030312743,.000059691189,.002965095,0,0,1.2976345e-06,7.7561955,3.8286414,7.7341213,2331,.48017928,.0011393231,12.821372,.87753212,.34648633,,.0075410232,,.0066655455,1.1849194,1.1849194,1.350286,.010182538,.0090003936,0,5,0,2336,0,46,1.5714285,2282.2856,7.7142859,3,1,0,333.33334,333.33334,0,1000,1000,1.4285715,1.7142857,0,1100,1100,0,916.66663,916.66663,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,13,23,322,-36,-29,3
2021-07-14,New Brunswick,2336,0,46,0,2287,2,370735,693,10468,371013,0,1040575,11710,924848,770633,.0030312743,.000059691189,.0029676901,0,0,2.5952691e-06,7.7561955,3.8286414,7.7349963,2333,.48107854,.00089926075,12.823243,.88878554,.35654613,,.011253393,,.010059822,1.2001147,1.2001147,1.350286,.015195301,.013583639,0,3,0,2336,0,46,1.1428572,2283.4285,6.5714288,3,1,0,666.66669,666.66669,0,2000,2000,1.7142857,1.1428572,0,666.66669,666.66669,0,1000,1000,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,12,25,238,-34,-31,4
2021-07-15,New Brunswick,2343,7,46,0,2288,1,371493,758,10690,381703,29250,1069825,11963,936811,770633,.0030403577,.000059691189,.0029689879,9.0834419e-06,0,1.2976345e-06,7.7591872,3.8286414,7.7354336,2334,.48206216,.00098360702,12.825285,.87566751,.35679013,.40899146,.011182203,.36547008,.0099922884,1.2156383,1.2156383,1.3882419,.015523602,.013871714,.037955809,9,1,2337,0,46,1.1428572,2284.5715,6.4285712,0,1,,,,0,1000,1000,1.4285715,1,0,800,800,0,1142.8572,1142.8572,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,19,26,260,-38,-31,4
2021-07-16,New Brunswick,2345,2,46,0,2290,2,372206,713,12759,394462,0,1069825,14265,951076,770633,.0030429531,.000059691189,.002971583,2.5952691e-06,0,2.5952691e-06,7.7600408,3.8286414,7.7363071,2336,.48298737,.00092521345,12.827203,.88900149,.36871639,,.013333957,,.01192625,1.2341491,1.2341491,1.3882419,.018510757,.01655652,0,9,1.2857143,2338.2856,0,46,1.1428572,2285.7144,6.5714288,4,1,0,500,500,0,2000,2000,1.8571428,1.1428572,0,615.38464,615.38464,0,1000,1000,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,3,17,246,-38,-32,4
2021-07-17,New Brunswick,2345,0,46,0,2290,0,372898,692,6947,401409,54470,1124295,7842,958918,770633,.0030429531,.000059691189,.002971583,0,0,0,7.7600408,3.8286414,7.7363071,2336,.48388532,.00089796312,12.829061,.85290605,.35703173,.14396916,.0069750375,.1275381,.0061789835,1.2443252,1.2443252,1.4589241,.01017605,.009014667,.070682153,9,1.2857143,2339.5715,0,46,1,2286.7144,6.8571429,0,3,,,,0,0,0,1.7142857,1.4285715,0,583.33331,583.33331,0,700,700,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,0,10,331,-30,-7,-3
2021-07-18,New Brunswick,2346,1,46,0,2290,0,373175,277,1233,402642,0,1124295,1460,960378,770633,.0030442507,.000059691189,.002971583,1.2976345e-06,0,0,7.7604671,3.8286414,7.7363071,2336,.48424476,.00035944476,12.829803,.85420465,.35812843,,.0012985916,,.0010966873,1.2462196,1.2462196,1.4589241,.0018945464,.0015999834,0,10,1.4285715,2341,0,46,1,2287.7144,7.2857141,1,3,0,0,0,0,0,0,1.7142857,1.7142857,0,583.33331,583.33331,0,583.33331,583.33331,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,31,38,,-21,1,-7
2021-07-19,New Brunswick,2346,0,46,0,2291,1,373571,396,371,403013,0,1124295,414,960792,770633,.0030442507,.000059691189,.0029728808,0,0,1.2976345e-06,7.7604671,3.8286414,7.7367435,2337,.48475865,.00051386328,12.830863,.85457289,.3584584,,.00036823077,,.00032998456,1.2467569,1.2467569,1.4589241,.00053722068,.00048142241,0,9,1.4285715,2342.4285,0,46,1,2288.7144,7.7142859,1,0,0,1000,1000,,,,1.7142857,1.4285715,0,583.33331,583.33331,0,700,700,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,17,23,246,-40,-32,4
2021-07-20,New Brunswick,2346,0,46,0,2292,1,374318,747,11219,414232,5590,1129885,12774,973566,770633,.0030442507,.000059691189,.0029741784,0,0,1.2976345e-06,7.7604671,3.8286414,7.7371802,2338,.48572797,.00096933299,12.832861,.86165053,.36661431,2.285152,.011305575,2.0069768,.0099293292,1.2633328,1.2633328,1.4661778,.016575983,.014558162,.0072537772,8,1.4285715,2343.8572,0,46,1,2289.7144,8.1428576,-2,4,0,-500,-500,0,250,250,1,1.8571428,0,1000,1000,0,538.46155,538.46155,,,,,,,,0,60,7.6923075,11.538462,17.777779,43.93755,54.861111,,,,18,25,282,-38,-30,4
