date,cvaccine4,new_cvaccine4,country,cvaccine3,new_cvaccine3,cvaccine2,new_cvaccine2,cvaccine1,new_cvaccine1,avaccine3,new_avaccine3,avaccine2,new_avaccine2,avaccine1,new_avaccine1,avaccine,new_avaccine,testing,new_testing,deaths,new_deaths,cases,new_cases,recovered,dvaccine,new_recovered,new_dvaccine,pop,casespc,deathspc,recoveredpc,new_casespc,new_deathspc,new_recoveredpc,lcases,ldeaths,lrecovered,deathrecovered,testingpc,new_testingpc,ltesting,dvaccinepc,new_dvaccinepc,active,new_casesmv7,casesmv7,new_deathsmv7,deathsmv7,new_recoveredmv7,recoveredmv7,activemv7,active14,active18,deathactive14,recoveredactive14,deathrecoveredactive14,deathactive18,recoveredactive18,deathrecoveredactive18,active14mv7,active18mv7,deathactive14mv7,recoveredactive14mv7,deathrecoveredactive14mv7,deathactive18mv7,recoveredactive18mv7,deathrecoveredactive18mv7,new_layoffs,layoffs,reservations,ridership,unemployment_yoy,unemployment,unemployment_2019,index_limittravel,index_selfisolate,index_limitsocialdomest,index_econrelief,index_total,index_stringency,index_stringencynospend,bnccindx,bnccexp,bnccpbk,retail_and_recreation_percent_ch,grocery_and_pharmacy_percent_cha,parks_percent_change_from_baseli,transit_stations_percent_change_,workplaces_percent_change_from_b,residential_percent_change_from_
2020-10-24,,0,Canada,,0,,0,,0,,0,,0,,0,,0,10720664,95560,9932,21,215604,3142,179636,,1757,,37058856,.0058178804,.00026800612,.000047411071,.000084784049,5.6666619e-07,.0048473165,12.281199,9.203517,12.098688,189568,.28928751,.002578601,16.187683,,,26036,2629.2856,207249.42,26.285715,9848.1426,2027.1428,173656.28,23745,2504,1824,8.3865814,701.67731,710.0639,11.513158,963.26752,974.7807,2172.4285,1999.2858,12.099692,933.12292,945.2226,13.147552,1013.9335,1027.0811,,,-39.169998,-62,,,,66.666664,100,87.5,81.25,87.179489,74.277466,70.833336,,,,-19,0,36,-39,-6,7
2020-10-25,,0,Canada,,0,,0,,0,,0,,0,,0,,0,10824705,104041,9969,37,218436,2832,181429,,1793,,37058856,.0058942996,.00026900452,.000048382499,.000076418983,9.9841179e-07,.0048956987,12.294249,9.2072353,12.10862,191398,.29209495,.002807453,16.197342,,,27038,2697,209946.42,28.714285,9876.8574,2045.2858,175701.58,24368,2077,1994,17.814156,863.26434,881.07849,18.555668,899.19757,917.75323,2167.1428,2011.8572,13.249835,943.77063,957.02045,14.272527,1016.6158,1030.8883,,,-45.34,-61,,,,66.666664,100,87.5,81.25,87.179489,74.277466,70.833336,,,,-18,-4,42,-42,-9,5
2020-10-26,,0,Canada,,0,,0,,0,,0,,0,,0,,0,10919311,94606,10000,31,220976,2540,184306,,2877,,37058856,.0059628394,.00026984102,.000077633267,.000068539623,8.3650718e-07,.0049733319,12.305809,9.2103405,12.124352,194306,.29464781,.0025528581,16.206043,,,26670,2734,212680.42,30.285715,9907.1426,2090.7144,177792.28,24981,2396,2159,12.938231,1200.7512,1213.6895,14.3585,1332.5614,1346.9199,2223.1428,2050,13.622929,940.43188,954.05481,14.77352,1019.8607,1034.6342,,,-57.389999,-68,,,,66.666664,100,87.5,81.25,87.179489,74.277466,70.833336,,,,-21,-7,5,-50,-32,12
2020-10-27,,0,Canada,,0,,0,,0,,0,,0,,0,,0,10993158,73847,10028,28,223723,2747,186464,,2158,,37058856,.0060369647,.00027059659,.000058231693,.000074125332,7.5555488e-07,.0050315638,12.318164,9.2131367,12.135993,196492,.29664052,.001992695,16.212784,,,27231,2769.8572,215450.28,30.857143,9938,2103,179895.28,25617,2043,2608,13.705336,1056.2898,1069.9951,10.736197,827.45398,838.19019,2254.4285,2129.7144,13.687346,932.83069,946.51801,14.488865,987.45636,1001.9453,,,-56.759998,-69,,,,66.666664,100,87.5,81.25,87.179489,74.277466,70.833336,,,,-22,-3,6,-49,-31,12
2020-10-28,,0,Canada,,0,,0,,0,,0,,0,,0,,0,11055912,62754,10061,33,226528,2805,188867,,2403,,37058856,.0061126552,.00027148705,.000064842803,.000075690412,8.9047541e-07,.0050964067,12.330624,9.2164221,12.148798,198928,.29833388,.0016933604,16.218475,,,27600,2771.1428,218221.42,31,9969,2159.8572,182055.14,26197.285,2167,2504,15.228426,1108.9064,1124.1348,13.178914,959.66455,972.84344,2279.1428,2172.4285,13.601604,947.66205,961.26367,14.269745,994.21326,1008.483,,,-46.360001,-69,,,,66.666664,100,87.5,81.25,87.179489,74.277466,70.833336,,,,-19,-1,17,-47,-30,11
2020-10-29,,0,Canada,,0,,0,,0,,0,,0,,0,,0,11139655,83743,10103,42,229773,3245,191208,,2341,,37058856,.0062002186,.00027262038,.000063169784,.000087563414,1.1333324e-06,.0051595764,12.344847,9.2205877,12.161118,201311,.30059361,.0022597297,16.226023,,,28462,2850.2856,221071.72,31.571428,10000.571,2200.4285,184255.58,26815.572,2546,2077,16.496466,919.48157,935.97803,20.221474,1127.1064,1147.3279,2334.4285,2167.1428,13.524264,942.59839,956.12262,14.568227,1015.3593,1029.9275,,,-25.4,-70,,,,66.666664,100,87.5,81.25,87.179489,74.277466,70.833336,,,,-17,0,8,-49,-30,11
2020-10-30,,0,Canada,,0,,0,,0,,0,,0,,0,,0,11231882,92227,10134,31,233157,3384,193937,,2729,,37058856,.0062915324,.00027345691,.000073639618,.000091314207,8.3650718e-07,.0052332161,12.359468,9.2236509,12.175288,204071,.30308226,.002488663,16.234266,,,29086,2956.4285,224028.14,31.857143,10032.429,2294,186549.58,27446.143,2502,2396,12.390088,1090.7274,1103.1176,12.938231,1138.9817,1151.9199,2319.2856,2223.1428,13.735757,989.09766,1002.8334,14.329778,1031.8726,1046.2023,,,-43.869999,-68,,,,66.666664,100,87.5,81.25,87.179489,74.277466,70.833336,52.540001,47.110001,57.959999,-20,1,2,-47,-29,11
2020-10-31,,0,Canada,,0,,0,,0,,0,,0,,0,,0,11330006,98124,10177,43,236341,3184,195876,,1939,,37058856,.0063774502,.00027461722,.000052322175,.000085917382,1.1603164e-06,.0052855383,12.373031,9.2278852,12.185237,206053,.30573004,.0026477883,16.242966,,,30288,2962.4285,226990.58,35,10067.429,2320,188869.58,28053.572,2458,2043,17.493898,788.85272,806.34662,21.04748,949.09448,970.14197,2312.7144,2254.4285,15.133733,1003.1503,1018.284,15.524999,1029.0857,1044.6106,,,-56.27,-61,,,,66.666664,100,87.5,81.25,87.179489,74.277466,70.833336,,,,-19,4,36,-35,-5,6
2020-11-01,,0,Canada,,0,,0,,0,,0,,0,,0,,0,11426956,96950,10224,47,239760,3419,197729,,1853,,37058856,.0064697084,.00027588548,.000050001545,.000092258648,1.2682528e-06,.0053355396,12.387394,9.2324934,12.194653,207953,.30834615,.0026161089,16.251486,,,31807,3046.2856,230036.86,36.42857,10103.857,2328.5715,191198.14,28734.857,2358,2167,19.932146,785.83545,805.76758,21.688971,855.09924,876.78821,2352.8572,2279.1428,15.482695,989.67822,1005.1609,15.983452,1021.6874,1037.6709,,,-49.41,-60,45.77930226721325,1742.5,1195.3,66.666664,100,87.5,81.25,87.179489,74.277466,70.833336,,,,-21,-5,8,-44,-11,6
2020-11-02,,0,Canada,,0,,0,,0,,0,,0,,0,,0,11516629,89673,10271,47,242856,3096,200052,,2323,,37058856,.0065532513,.00027715371,.00006268407,.000083542785,1.2682528e-06,.0053982236,12.400224,9.2370796,12.206332,210323,.31076589,.0024197455,16.259302,,,32533,3125.7144,233162.58,38.714287,10142.571,2249.4285,193447.58,29572.428,2281,2546,20.604998,1018.413,1039.0179,18.460329,912.41162,930.87195,2336.4285,2334.4285,16.569857,962.76367,979.33356,16.584053,963.5885,980.17255,,,-58.080002,-67,,,,66.666664,100,87.5,81.25,87.179489,74.277466,70.833336,,,,-22,-7,1,-51,-32,11
2020-11-03,,0,Canada,,0,,0,,0,,0,,0,,0,,0,11586140,69511,10316,45,245987,3131,203509,,3457,,37058856,.0066377386,.00027836801,.000093284048,.000084487227,1.2142847e-06,.0054915077,12.413034,9.2414513,12.223466,213825,.31264159,.001875692,16.26532,,,32162,3180.5715,236343.14,41.142857,10183.714,2435,195882.58,30276.857,2496,2502,18.028847,1385.016,1403.0449,17.985611,1381.6947,1399.6803,2401.1428,2319.2856,17.134697,1014.1005,1031.2351,17.739452,1049.8922,1067.6317,,,-61.560001,-71,,,,66.666664,100,87.5,81.25,87.179489,74.277466,70.833336,,,,-23,-5,-1,-51,-31,12
2020-11-04,,0,Canada,,0,,0,,0,,0,,0,,0,,0,11649781,63641,10359,43,249722,3735,206037,,2528,,37058856,.0067385244,.00027952832,.000068215813,.00010078563,1.1603164e-06,.0055597238,12.428103,9.2456112,12.235811,216396,.31435889,.0017172953,16.270798,,,33326,3313.4285,239656.58,42.57143,10226.286,2452.8572,198335.42,31094.857,2796,2458,15.379113,904.1488,919.52789,17.493898,1028.4784,1045.9723,2491,2312.7144,17.090096,984.68774,1001.7778,18.40756,1060.5967,1079.0043,,,-52.790001,-70,,,,66.666664,100,87.5,81.25,87.179489,74.277466,70.833336,,,,-23,-6,18,-49,-31,12
2020-11-05,,0,Canada,,0,,0,,0,,0,,0,,0,,0,11729348,79567,10401,42,253675,3953,207998,,1961,,37058856,.0068451925,.00028066165,.000052915828,.00010666816,1.1333324e-06,.0056126397,12.44381,9.2496576,12.245284,218399,.31650594,.0021470441,16.277605,,,35276,3414.5715,243071.14,42.57143,10268.857,2398.5715,200734,32068.285,2691,2358,15.607581,728.7254,744.33295,17.811705,831.63696,849.44867,2511.7144,2352.8572,16.949152,954.95392,971.90308,18.093504,1019.4293,1037.5228,,,-50.299999,-70,,,,66.666664,100,87.5,87.5,89.743591,74.277466,70.833336,,,,-20,-4,30,-49,-30,12
2020-11-06,,0,Canada,,0,,0,,0,,0,,0,,0,,0,11826263,96915,10444,43,257543,3868,211237,,3239,,37058856,.0069495668,.00028182197,.00008740151,.00010437451,1.1603164e-06,.0057000411,12.458942,9.2537832,12.260736,221681,.31912109,.0026151643,16.285833,,,35862,3483.7144,246554.86,44.285713,10313.143,2471.4285,203205.42,33036.285,2641,2281,16.281712,1226.4294,1242.7111,18.851381,1419.9912,1438.8427,2531.5715,2336.4285,17.493368,976.2428,993.73615,18.954449,1057.7805,1076.735,,,-41.599998,-68,,,,66.666664,100,87.5,87.5,89.743591,74.277466,70.833336,52.48,46.799999,58.169998,-22,-4,29,-47,-29,12
2020-11-07,,0,Canada,,0,,0,,0,,0,,0,,0,,0,11928621,102358,10493,49,261519,3976,213094,,1857,,37058856,.0070568556,.00028314421,.00005010948,.0001072888,1.3222210e-06,.0057501504,12.474262,9.2584639,12.269488,223587,.32188314,.002762039,16.294451,,,37932,3596.8572,250151.72,45.142857,10358.286,2459.7144,205665.14,34128.285,3142,2496,15.595162,591.02484,606.62,19.631411,743.99036,763.62177,2629.2856,2401.1428,17.169249,935.50671,952.67596,18.800571,1024.3932,1043.1937,,,-39.75,-62,,,,66.666664,100,87.5,87.5,89.743591,74.277466,70.833336,,,,-20,-4,63,-39,-6,7
2020-11-08,,0,Canada,,0,,0,,0,,0,,0,,0,,0,12028140,99519,10559,66,265823,4304,215005,,1911,,37058856,.0071729952,.00028492516,.000051566622,.00011613958,1.7809508e-06,.0058017173,12.490586,9.2647343,12.278417,225564,.32456857,.0026854309,16.302759,,,40259,3723.2856,253875,47.857143,10406.143,2468,208133.14,35335.715,2832,2796,23.305084,674.78815,698.0932,23.60515,683.47638,707.08154,2697,2491,17.744585,915.09082,932.83545,19.212021,990.76678,1009.9788,,,-49.389999,-61,,,,66.666664,100,87.5,87.5,89.743591,74.277466,70.833336,,,,-18,-6,87,-41,-10,5
2020-11-09,,0,Canada,,0,,0,,0,,0,,0,,0,,0,12116496,88356,10621,62,270132,4309,218400,,3395,,37058856,.0072892699,.00028659817,.000091611029,.0001162745,1.6730144e-06,.0058933282,12.506666,9.2705889,12.294084,229021,.32695279,.0023842074,16.310078,,,41111,3896.5715,257771.58,50,10456.143,2621.1428,210754.28,36561.145,2540,2691,24.409449,1336.6141,1361.0237,23.039762,1261.6128,1284.6526,2734,2511.7144,18.288223,958.72089,977.00909,19.906723,1043.5673,1063.474,,,-51.150002,-68,,,,66.666664,100,87.5,87.5,89.743591,74.277466,70.833336,,,,-21,-6,35,-51,-33,12
2020-11-10,,0,Canada,,0,,0,,0,,0,,0,,0,,0,12192809,76313,10677,56,274575,4443,221279,,2879,,37058856,.00740916,.00028810927,.000077687233,.00011989037,1.5111098e-06,.0059710154,12.52298,9.2758474,12.307179,231956,.32901201,.0020592378,16.316357,,,42619,4084,261855.58,51.57143,10507.714,2538.5715,213292.86,38055,2747,2641,20.385876,1048.0524,1068.4384,21.20409,1090.1174,1111.3214,2769.8572,2531.5715,18.618805,916.49908,935.11786,20.371311,1002.7651,1023.1364,,,-35.049999,-70,,,,66.666664,100,87.5,87.5,89.743591,74.277466,70.833336,,,,-19,-1,48,-49,-32,11
2020-11-11,,0,Canada,,0,,0,,0,,0,,0,,0,,0,12264286,71477,10754,77,279446,4871,223199,,1920,,37058856,.0075405999,.00029018705,.000051809478,.00013143956,2.0777759e-06,.0060228249,12.540565,9.2830334,12.315819,233953,.33094075,.0019287427,16.322203,,,45493,4246.2856,266101.84,56.42857,10564.143,2451.7144,215744.58,39793.145,2805,3142,27.450981,684.492,711.94293,24.506683,611.07574,635.58246,2771.1428,2629.2856,20.362925,884.73041,905.09332,21.461559,932.46405,953.9256,,,-38.599998,-73,,,,66.666664,100,87.5,87.5,89.743591,74.277466,70.833336,,,,-25,-7,24,-55,-47,16
2020-11-12,,0,Canada,,0,,0,,0,,0,,0,,0,,0,12358220,93934,10821,67,284436,4990,226775,,3576,,37058856,.0076752505,.00029199498,.000096495154,.00013465068,1.8079350e-06,.0061193202,12.558264,9.2892437,12.331714,237596,.3334755,.0025347248,16.329832,,,46840,4394.4287,270496.28,60,10624.143,2682.4285,218427,41445.145,3245,2832,20.64715,1102.0031,1122.6503,23.658192,1262.7119,1286.3701,2850.2856,2697,21.050522,941.10864,962.15918,22.246941,994.59711,1016.8441,,,-54.009998,-71,,,,66.666664,100,87.5,87.5,89.743591,74.277466,70.833336,,,,-21,-3,7,-51,-32,13
2020-11-13,,0,Canada,,0,,0,,0,,0,,0,,0,,0,12460753,102533,10884,63,289217,4781,230646,,3871,,37058856,.0078042615,.00029369499,.00010445547,.00012901099,1.6999985e-06,.0062237754,12.574932,9.2950487,12.348639,241530,.33624226,.002766761,16.338095,,,47687,4524.8569,275021.16,62.857143,10687,2772.7144,221199.72,43134.43,3384,2540,18.617022,1143.9125,1162.5295,24.80315,1524.0157,1548.8188,2956.4285,2734,21.261175,937.85944,959.12061,22.990908,1014.1603,1037.1512,,,-52.23,-70,,,,66.666664,100,87.5,87.5,89.743591,74.277466,70.833336,52.490002,47.470001,57.509998,-23,-4,-7,-50,-32,14
2020-11-14,,0,Canada,,0,,0,,0,,0,,0,,0,,0,12562336,101583,10930,46,294794,5577,232915,,2269,,37058856,.0079547521,.00029493624,.000061226929,.00015049035,1.2412687e-06,.0062850025,12.594032,9.2992668,12.358429,243845,.33898339,.0027411261,16.346214,,,50949,4753.5713,279774.72,62.42857,10749.429,2831.5715,224031.28,44994,3184,2747,14.447236,712.62561,727.07288,16.745541,825.992,842.73755,2962.4285,2769.8572,21.073444,955.82782,976.90125,22.538551,1022.2807,1044.8192,,,-49.860001,-65,,,,66.666664,100,87.5,87.5,89.743591,74.277466,70.833336,,,,-21,-2,11,-43,-8,8
2020-11-15,,0,Canada,,0,,0,,0,,0,,0,,0,,0,12670673,108337,11022,92,299365,4571,235401,,2486,,37058856,.0080780964,.0002974188,.000067082481,.00012334433,2.4825374e-06,.0063520847,12.609419,9.3076487,12.369045,246423,.34190676,.0029233769,16.354801,,,52942,4791.7144,284566.44,66.14286,10815.571,2913.7144,226945,46805.855,3419,2805,26.908453,727.11322,754.02167,32.798573,886.27454,919.07306,3046.2856,2771.1428,21.712626,956.48102,978.1936,23.868441,1051.4486,1075.3171,,,-57.32,-66,,,,66.666664,100,87.5,87.5,89.743591,74.277466,70.833336,,,,-25,-11,-13,-50,-13,7
2020-11-16,,0,Canada,,0,,0,,0,,0,,0,,0,,0,12773248,102575,11080,58,303832,4467,240287,,4886,,37058856,.0081986338,.00029898385,.00013184432,.00012053799,1.5650780e-06,.0064839292,12.62423,9.3128967,12.389589,251367,.34467465,.0027678944,16.362864,,,52465,4814.2856,289380.72,65.571426,10881.143,3126.7144,230071.72,48427.855,3096,3245,18.73385,1578.1654,1596.8992,17.873652,1505.701,1523.5747,3125.7144,2850.2856,20.978062,1000.3199,1021.298,23.005213,1096.9828,1119.988,,,-65.900002,-69,,,,66.666664,100,87.5,87.5,89.743591,74.277466,70.833336,,,,-24,-9,-14,-54,-32,13
2020-11-17,,0,Canada,,0,,0,,0,,0,,0,,0,,0,12857253,84005,11147,67,308153,4321,244152,,3865,,37058856,.0083152326,.00030079181,.00010429356,.00011659831,1.8079350e-06,.0065882229,12.638351,9.3189259,12.405546,255299,.34694144,.0022667996,16.369419,,,52854,4796.8569,294177.56,67.14286,10948.286,3267.5715,233339.28,49890,3131,3384,21.398914,1234.4299,1255.8289,19.799055,1142.1395,1161.9385,3180.5715,2956.4285,21.110313,1027.3535,1048.4639,22.710802,1105.2429,1127.9537,,,-68.440002,-72,,,,66.666664,100,87.5,87.5,89.743591,74.277466,70.833336,,,,-25,-7,-9,-53,-32,13
2020-11-18,,0,Canada,,0,,0,,0,,0,,0,,0,,0,12931235,73982,11232,85,313234,5081,248321,,4169,,37058856,.0084523382,.00030308546,.00011249672,.00013710622,2.2936488e-06,.0067007197,12.654706,9.3265219,12.422478,259553,.34893778,.0019963379,16.375156,,,53681,4826.8569,299004.44,68.285713,11016.571,3588.8572,236928.14,51059.715,3735,3184,22.757698,1116.1981,1138.9558,26.69598,1309.3593,1336.0553,3313.4285,2962.4285,20.608778,1083.125,1103.7338,23.050587,1211.4579,1234.5084,,,-66.639999,-72,,,,66.666664,100,87.5,87.5,89.743591,74.277466,70.833336,,,,-25,-7,-14,-53,-31,13
2020-11-19,,0,Canada,,0,,0,,0,,0,,0,,0,,0,13025700,94465,11327,95,317984,4750,252294,,3973,,37058856,.0085805133,.00030564895,.00010720784,.00012817449,2.5634897e-06,.0068079275,12.669756,9.3349447,12.438351,263621,.35148683,.0025490534,16.382435,,,54363,4792.5713,303797,72.285713,11088.857,3645.5715,240573.72,52134.43,3953,3419,24.032381,1005.0594,1029.0918,27.785902,1162.0356,1189.8215,3414.5715,3046.2856,21.169775,1067.6512,1088.821,23.729132,1196.7268,1220.4559,,,-63.740002,-72,,,,66.666664,100,87.5,87.5,89.743591,74.277466,70.833336,,,,-22,-4,-1,-52,-31,13
2020-11-20,,0,Canada,,0,,0,,0,,0,,0,,0,,0,13136360,110660,11393,66,323591,5607,256646,,4352,,37058856,.0087318132,.0003074299,.00011743481,.00015129987,1.7809508e-06,.0069253622,12.687236,9.3407545,12.455453,268039,.35447291,.0029860609,16.390894,,,55552,4910.5713,308707.56,72.714287,11161.571,3714.2856,244288,53258,3868,3096,17.063082,1125.1293,1142.1924,21.317829,1405.6848,1427.0026,3483.7144,3125.7144,20.872631,1066.1854,1087.0581,23.263254,1188.2998,1211.563,,,-59.52,-70,,,,66.666664,100,87.5,87.5,89.743591,74.277466,70.833336,53,48.869999,57.130001,-22,-3,7,-50,-31,13
2020-11-21,,0,Canada,,0,,0,,0,,0,,0,,0,,0,13252033,115673,11454,61,329455,5864,260398,,3752,,37058856,.0088900477,.00030907593,.00010124435,.00015823478,1.6460303e-06,.0070266067,12.705195,9.3460941,12.469967,271852,.35759422,.0031213323,16.399662,,,57603,4951.5713,313659.16,74.85714,11236.429,3926.1428,248214.14,54208.57,3976,3131,15.342052,943.66199,959.00403,19.482594,1198.3392,1217.8218,3596.8572,3180.5715,20.811819,1091.5481,1112.36,23.535751,1234.4143,1257.95,,,-60.419998,-65,,,,66.666664,100,87.5,87.5,89.743591,74.277466,70.833336,,,,-20,0,9,-43,-7,8
2020-11-22,,0,Canada,,0,,0,,0,,0,,0,,0,,0,13373396,121363,11511,57,334822,5367,264049,,3651,,37058856,.0090348711,.00031061401,.000098518962,.00014482369,1.5380939e-06,.0071251257,12.721354,9.351058,12.48389,275560,.36086911,.0032748717,16.408777,,,59262,5065.2856,318724.44,69.85714,11306.286,4092.5715,252306.72,55111.43,4304,3735,13.243494,848.28064,861.52417,15.261045,977.51001,992.77106,3723.2856,3313.4285,18.76223,1099.1827,1117.9451,21.083038,1235.1471,1256.2301,,,-67.080002,-63,,,,66.666664,100,87.5,87.5,89.743591,74.277466,70.833336,,,,-26,-10,-14,-50,-13,8
2020-11-23,,0,Canada,,0,,0,,0,,0,,0,,0,,0,13486571,113175,11605,94,340279,5457,269199,,5150,,37058856,.0091821235,.00031315052,.00013896813,.00014725226,2.5365057e-06,.0072640935,12.737521,9.3591909,12.503206,280804,.36392301,.0030539259,16.417206,,,59475,5206.7144,323931.16,75,11381.286,4130.2856,256437,56112.855,4309,3953,21.814806,1195.1729,1216.9877,23.779408,1302.808,1326.5874,3896.5715,3414.5715,19.24769,1059.9794,1079.2272,21.964689,1209.6058,1231.5706,,,-71.989998,-71,,,,66.666664,100,87.5,87.5,89.743591,74.277466,70.833336,,,,-26,-10,-15,-55,-33,13
2020-11-24,,0,Canada,,0,,0,,0,,0,,0,,0,,0,13583517,96946,11676,71,345133,4854,273391,,4192,,37058856,.0093131047,.0003150664,.00011311736,.00013098084,1.9158713e-06,.007377211,12.751685,9.3652906,12.518659,285067,.36653903,.0026160008,16.424368,,,60066,5282.8569,329214,75.571426,11456.857,4177,260614,57143.145,4443,3868,15.980193,943.50665,959.48682,18.35574,1083.7642,1102.12,4084,3483.7144,18.504267,1022.7718,1041.276,21.692774,1199.0076,1220.7003,,,-74.75,-72,,,,66.666664,100,87.5,87.5,89.743591,74.277466,70.833336,,,,-25,-5,-14,-55,-32,13
2020-11-25,,0,Canada,,0,,0,,0,,0,,0,,0,,0,13664799,81282,11789,113,350224,5091,277232,,3841,,37058856,.0094504803,.00031811561,.00010364594,.00013737608,3.0492038e-06,.007480857,12.766328,9.3749218,12.53261,289021,.36873236,.0021933219,16.430334,,,61203,5284.2856,334498.28,79.571426,11536.429,4130.1431,264744.16,58217.715,4871,3976,23.198523,788.54443,811.74298,28.420523,966.04626,994.4668,4246.2856,3596.8572,18.739065,972.64844,991.38751,22.122486,1148.2644,1170.3868,,,-75.059998,-71,,,,66.666664,100,87.5,87.5,89.743591,74.277466,70.833336,,,,-28,-10,-14,-54,-32,14
2020-11-26,,0,Canada,,0,,0,,0,,0,,0,,0,,0,13765893,101094,11873,84,355805,5581,280929,,3697,,37058856,.0096010789,.00032038227,.000099760233,.00015059828,2.2666648e-06,.007580617,12.782138,9.3820219,12.545857,292802,.37146029,.0027279309,16.437704,,,63003,5403,339901.28,78,11614.429,4090.7144,268834.84,59452,4990,4304,16.833668,740.88177,757.71545,19.516729,858.96838,878.48511,4394.4287,3723.2856,17.749748,930.88647,948.63623,20.949238,1098.684,1119.6332,,,-89.610001,-71,,,,66.666664,100,87.5,87.5,89.743591,74.277466,70.833336,,,,-22,-3,-11,-53,-32,13
2020-11-27,,0,Canada,,0,,0,,0,,0,,0,,0,,0,13883958,118065,11953,80,362092,6287,286500,,5571,,37058856,.0097707277,.00032254099,.00015032844,.00016964905,2.1587282e-06,.0077309455,12.799654,9.3887377,12.565494,298453,.37464616,.0031858783,16.446245,,,63639,5500.1431,345401.44,80,11694.429,4264.8569,273099.72,60607.285,4781,4309,16.732901,1165.2374,1181.9703,18.565792,1292.8754,1311.4412,4524.8569,3896.5715,17.680117,942.53961,960.21973,20.530869,1094.5153,1115.0461,,,-71.82,-69,,,,66.666664,100,87.5,87.5,89.743591,74.277466,70.833336,52.450001,48.52,56.389999,-23,-3,-11,-51,-32,14
2020-11-28,,0,Canada,,0,,0,,0,,0,,0,,0,,0,14016466,132508,12027,74,368327,6235,290688,,4188,,37058856,.0099389739,.0003245378,.00011300942,.00016824588,1.9968236e-06,.0078439554,12.816727,9.3949099,12.580006,302715,.37822178,.0035756095,16.455744,,,65612,5553.1431,350954.56,81.85714,11776.286,4327.1431,277426.84,61751.43,5577,4443,13.268783,750.94135,764.21014,16.655413,942.60632,959.26178,4753.5713,4084,17.220135,910.29309,927.51324,20.043373,1059.5355,1079.5789,,,-68.730003,-66,,,,66.666664,100,87.5,87.5,89.743591,74.277466,70.833336,,,,-23,-1,10,-45,-8,9
2020-11-29,,0,Canada,,0,,0,,0,,0,,0,,0,,0,14149793,133327,12093,66,374543,6216,294389,,3701,,37058856,.010106707,.00032631875,.000099868164,.00016773319,1.7809508e-06,.007943823,12.833462,9.400382,12.592657,306482,.38181949,.0035977096,16.46521,,,68061,5674.4287,356629,83.14286,11859.429,4334.2856,281761.16,63008.43,4571,4871,14.438853,809.66968,824.10852,13.549579,759.80292,773.35248,4791.7144,4246.2856,17.351381,904.53754,921.88898,19.580139,1020.724,1040.3041,,,-66.32,-64,,,,66.666664,100,87.5,87.5,89.743591,74.277466,70.833336,,,,-22,-5,25,-48,-12,7
2020-11-30,,0,Canada,,0,,0,,0,,0,,0,,0,,0,14277728,127935,12210,117,380233,5690,299972,,5583,,37058856,.010260247,.00032947591,.00015065225,.00015353954,3.1571401e-06,.0080944756,12.848539,9.4100103,12.611444,312182,.3852717,.0034522112,16.474211,,,68051,5707.7144,362336.72,86.428574,11945.857,4396.1431,286157.28,64233.57,4467,4990,26.192076,1249.8322,1276.0242,23.446894,1118.8376,1142.2845,4814.2856,4394.4287,17.952522,913.14545,931.09796,19.667761,1000.3901,1020.0579,,,-76.800003,-71,,,,66.666664,100,87.5,93.75,92.307693,77.564102,70.833336,,,,-24,-7,-19,-55,-34,13
2020-12-01,,0,Canada,,0,,0,,0,,0,,0,,0,,0,14381209,103481,12296,86,386123,5890,304888,,4916,,37058856,.010419182,.00033179653,.00013265385,.00015893637,2.3206328e-06,.0082271295,12.863912,9.4170294,12.6277,317184,.38806403,.0027923421,16.481434,,,68939,5855.7144,368192.44,88.571426,12034.429,4499.5713,290656.84,65501.145,4321,4781,19.9028,1137.6996,1157.6024,17.987869,1028.2368,1046.2246,4796.8569,4524.8569,18.464472,938.0249,956.48938,19.574415,994.41187,1013.9863,,,-81.220001,-72,54.42674327500653,1773.9,1148.7,66.666664,100,87.5,93.75,92.307693,77.564102,70.833336,,,,-27,-5,-9,-55,-34,14
2020-12-02,,0,Canada,,0,,0,,0,,0,,0,,0,,0,14473239,92030,12399,103,392545,6422,309886,,4998,,37058856,.010592475,.00033457589,.00013486655,.0001732919,2.7793626e-06,.0083619962,12.880406,9.4253712,12.64396,322285,.39054736,.002483347,16.487812,,,70260,6045.8569,374238.28,87.14286,12121.571,4664.8569,295321.72,66795,5081,5577,20.271601,983.66461,1003.9362,18.46871,896.18073,914.64948,4826.8569,4753.5713,18.053749,966.43781,984.49152,18.332083,981.33734,999.66943,,,-80,-72,,,,66.666664,100,87.5,93.75,92.307693,77.564102,70.833336,,,,-25,-3,-5,-53,-32,14
2020-12-03,,0,Canada,,0,,0,,0,,0,,0,,0,,0,14591354,118115,12488,89,399052,6507,314618,,4732,,37058856,.010768061,.00033697748,.00012768878,.00017558556,2.4015851e-06,.0084896842,12.896847,9.4325237,12.659115,327106,.3937346,.0031872273,16.495939,,,71946,6178.1431,380416.44,87.85714,12209.429,4812.7144,300134.44,68072.57,4750,4571,18.736841,996.21051,1014.9474,19.470575,1035.222,1054.6926,4792.5713,4791.7144,18.331942,1004.203,1022.5349,18.33522,1004.3826,1022.7178,,,-80.389999,-72,,,,66.666664,100,87.5,93.75,92.307693,77.564102,70.833336,,,,-23,-1,-2,-53,-31,14
