date,province,region,healthregion,cases,new_cases,deaths,new_deaths,recovered,new_recovered,pop,lcases,ldeaths,lrecovered,casespc,deathspc,recoveredpc,new_casespc,new_deathspc,new_recoveredpc,deathrecovered,active,casesmv7,deathsmv7,recoveredmv7,activemv7,active14,active18,lactive14,lactive18,deathactive14,recoveredactive14,deathrecoveredactive14,deathactive18,recoveredactive18,deathrecoveredactive18,active14mv7,active18mv7,lactive14mv7,lactive18mv7,deathactive14mv7,recoveredactive14mv7,deathrecoveredactive14mv7,deathactive18mv7,recoveredactive18mv7,deathrecoveredactive18mv7
2020-06-19,New Brunswick,Zone 5 (Campbellton area),"Zone 5 (Campbellton area), New Brunswick",52,0,2,0,0,0,25428,3.9512436,.69314718,,.0020449897,.000078653451,0,0,0,0,2,50,50.42857,2,0,48.42857,27,24,3.2958369,3.1780539,74.074074,0,74.074074,83.333336,0,83.333336,25,19.428572,3.2188759,2.9667447,80,0,80,102.94118,0,102.94118
2020-06-20,New Brunswick,Zone 5 (Campbellton area),"Zone 5 (Campbellton area), New Brunswick",53,1,2,0,0,0,25428,3.9702919,.69314718,,.0020843165,.000078653451,0,.000039326726,0,0,2,51,51.142857,2,0,49.142857,27,25,3.2958369,3.2188759,74.074074,0,74.074074,80,0,80,25.857143,21,3.2525868,3.0445225,77.348068,0,77.348068,95.238098,0,95.238098
2020-06-21,New Brunswick,Zone 5 (Campbellton area),"Zone 5 (Campbellton area), New Brunswick",53,0,2,0,0,0,25428,3.9702919,.69314718,,.0020843165,.000078653451,0,0,0,0,2,51,51.857143,2,0,49.857143,28,27,3.3322046,3.2958369,71.428574,0,71.428574,74.074074,0,74.074074,26.428572,22.714285,3.2744458,3.1229939,75.675674,0,75.675674,88.050316,0,88.050316
2020-06-22,New Brunswick,Zone 5 (Campbellton area),"Zone 5 (Campbellton area), New Brunswick",53,0,2,0,0,0,25428,3.9702919,.69314718,,.0020843165,.000078653451,0,0,0,0,2,51,52.42857,2,0,50.42857,37,27,3.6109178,3.2958369,54.054054,0,54.054054,74.074074,0,74.074074,28.285715,24,3.3423569,3.1780539,70.707069,0,70.707069,83.333336,0,83.333336
2020-06-23,New Brunswick,Zone 5 (Campbellton area),"Zone 5 (Campbellton area), New Brunswick",53,0,2,0,0,0,25428,3.9702919,.69314718,,.0020843165,.000078653451,0,0,0,0,2,51,52.57143,2,0,50.57143,37,27,3.6109178,3.2958369,54.054054,0,54.054054,74.074074,0,74.074074,30,25,3.4011974,3.2188759,66.666664,0,66.666664,80,0,80
2020-06-24,New Brunswick,Zone 5 (Campbellton area),"Zone 5 (Campbellton area), New Brunswick",53,0,2,0,0,0,25428,3.9702919,.69314718,,.0020843165,.000078653451,0,0,0,0,2,51,52.714287,2,0,50.714287,41,27,3.713572,3.2958369,48.780487,0,48.780487,74.074074,0,74.074074,32,25.857143,3.4657359,3.2525868,62.5,0,62.5,77.348068,0,77.348068
2020-06-25,New Brunswick,Zone 5 (Campbellton area),"Zone 5 (Campbellton area), New Brunswick",53,0,2,0,0,0,25428,3.9702919,.69314718,,.0020843165,.000078653451,0,0,0,0,2,51,52.857143,2,0,50.857143,43,28,3.7612002,3.3322046,46.511627,0,46.511627,71.428574,0,71.428574,34.285713,26.428572,3.5347288,3.2744458,58.333336,0,58.333336,75.675674,0,75.675674
2020-06-26,New Brunswick,Zone 5 (Campbellton area),"Zone 5 (Campbellton area), New Brunswick",53,0,2,0,0,0,25428,3.9702919,.69314718,,.0020843165,.000078653451,0,0,0,0,2,51,53,2,0,51,44,37,3.7841897,3.6109178,45.454544,0,45.454544,54.054054,0,54.054054,36.714287,28.285715,3.6031659,3.3423569,54.474705,0,54.474705,70.707069,0,70.707069
2020-01-25,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,,0,,0,,77201,,,,0,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-26,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-27,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-28,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-29,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-30,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-31,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-01,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-02,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-03,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-04,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-05,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-06,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-07,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-08,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
2020-02-09,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
2020-02-10,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
2020-02-11,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
2020-02-12,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2020-02-13,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2020-02-14,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,
2020-02-15,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,
2020-02-16,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,
2020-02-17,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,
2020-02-18,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-02-19,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-02-20,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-02-21,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-02-22,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-02-23,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-02-24,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-02-25,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-02-26,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-02-27,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-02-28,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-02-29,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-03-01,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-03-02,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-03-03,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-03-04,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-03-05,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-03-06,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-03-07,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-03-08,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-03-09,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-03-10,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-03-11,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-03-12,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-03-13,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-03-14,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-03-15,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-03-16,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-03-17,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-03-18,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-03-19,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-03-20,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-03-21,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-03-22,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-03-23,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-03-24,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-03-25,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-03-26,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-03-27,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-03-28,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-03-29,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-03-30,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-03-31,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-04-01,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-04-02,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-04-03,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-04-04,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-04-05,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-04-06,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-04-07,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",0,0,0,0,0,0,77201,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-04-08,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",1,1,0,0,0,0,77201,0,,,.0000129532,0,0,.0000129532,0,0,0,1,.14285715,0,0,.14285715,0,0,,,,,,,,,0,0,,,,,,,,
2020-04-09,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",1,0,0,0,0,0,77201,0,,,.0000129532,0,0,0,0,0,0,1,.2857143,0,0,.2857143,0,0,,,,,,,,,0,0,,,,,,,,
2020-04-10,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",1,0,0,0,0,0,77201,0,,,.0000129532,0,0,0,0,0,0,1,.42857143,0,0,.42857143,0,0,,,,,,,,,0,0,,,,,,,,
2020-04-11,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",1,0,0,0,0,0,77201,0,,,.0000129532,0,0,0,0,0,0,1,.5714286,0,0,.5714286,0,0,,,,,,,,,0,0,,,,,,,,
2020-04-12,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",1,0,0,0,0,0,77201,0,,,.0000129532,0,0,0,0,0,0,1,.71428573,0,0,.71428573,0,0,,,,,,,,,0,0,,,,,,,,
2020-04-13,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",1,0,0,0,0,0,77201,0,,,.0000129532,0,0,0,0,0,0,1,.85714287,0,0,.85714287,0,0,,,,,,,,,0,0,,,,,,,,
2020-04-14,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",1,0,0,0,0,0,77201,0,,,.0000129532,0,0,0,0,0,0,1,1,0,0,1,0,0,,,,,,,,,0,0,,,,,,,,
2020-04-15,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",1,0,0,0,0,0,77201,0,,,.0000129532,0,0,0,0,0,0,1,1,0,0,1,0,0,,,,,,,,,0,0,,,,,,,,
2020-04-16,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",1,0,0,0,0,0,77201,0,,,.0000129532,0,0,0,0,0,0,1,1,0,0,1,0,0,,,,,,,,,0,0,,,,,,,,
2020-04-17,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",1,0,0,0,0,0,77201,0,,,.0000129532,0,0,0,0,0,0,1,1,0,0,1,0,0,,,,,,,,,0,0,,,,,,,,
2020-04-18,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",1,0,0,0,0,0,77201,0,,,.0000129532,0,0,0,0,0,0,1,1,0,0,1,0,0,,,,,,,,,0,0,,,,,,,,
2020-04-19,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",1,0,0,0,0,0,77201,0,,,.0000129532,0,0,0,0,0,0,1,1,0,0,1,0,0,,,,,,,,,0,0,,,,,,,,
2020-04-20,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",1,0,0,0,0,0,77201,0,,,.0000129532,0,0,0,0,0,0,1,1,0,0,1,0,0,,,,,,,,,0,0,,,,,,,,
2020-04-21,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",1,0,0,0,0,0,77201,0,,,.0000129532,0,0,0,0,0,0,1,1,0,0,1,0,0,,,,,,,,,0,0,,,,,,,,
2020-04-22,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",1,0,0,0,0,0,77201,0,,,.0000129532,0,0,0,0,0,0,1,1,0,0,1,1,0,0,,0,0,0,,,,.14285715,0,-1.9459101,,0,0,0,,,
2020-04-23,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",1,0,0,0,0,0,77201,0,,,.0000129532,0,0,0,0,0,0,1,1,0,0,1,1,0,0,,0,0,0,,,,.2857143,0,-1.2527629,,0,0,0,,,
2020-04-24,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",1,0,0,0,0,0,77201,0,,,.0000129532,0,0,0,0,0,0,1,1,0,0,1,1,0,0,,0,0,0,,,,.42857143,0,-.84729785,,0,0,0,,,
2020-04-25,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",1,0,0,0,0,0,77201,0,,,.0000129532,0,0,0,0,0,0,1,1,0,0,1,1,0,0,,0,0,0,,,,.5714286,0,-.55961573,,0,0,0,,,
2020-04-26,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",1,0,0,0,0,0,77201,0,,,.0000129532,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,.71428573,.14285715,-.33647221,-1.9459101,0,0,0,0,0,0
2020-04-27,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",1,0,0,0,0,0,77201,0,,,.0000129532,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,.85714287,.2857143,-.15415066,-1.2527629,0,0,0,0,0,0
2020-04-28,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",1,0,0,0,0,0,77201,0,,,.0000129532,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,.42857143,0,-.84729785,0,0,0,0,0,0
2020-04-29,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",1,0,0,0,0,0,77201,0,,,.0000129532,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,.5714286,0,-.55961573,0,0,0,0,0,0
2020-04-30,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",1,0,0,0,0,0,77201,0,,,.0000129532,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,.71428573,0,-.33647221,0,0,0,0,0,0
2020-05-01,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",1,0,0,0,0,0,77201,0,,,.0000129532,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,.85714287,0,-.15415066,0,0,0,0,0,0
2020-05-02,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",1,0,0,0,0,0,77201,0,,,.0000129532,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2020-05-03,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",1,0,0,0,0,0,77201,0,,,.0000129532,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2020-05-04,New Brunswick,Zone 6 (Bathurst area),"Zone 6 (Bathurst area), New Brunswick",1,0,0,0,0,0,77201,0,,,.0000129532,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
