date_recovered,province,cumulative_recovered
14-01-2021,Nova Scotia,1451.0
13-01-2021,Nova Scotia,1447.0
12-01-2021,Nova Scotia,1442.0
11-01-2021,Nova Scotia,1442.0
10-01-2021,Nova Scotia,1435.0
09-01-2021,Nova Scotia,1433.0
08-01-2021,Nova Scotia,1432.0
07-01-2021,Nova Scotia,1431.0
06-01-2021,Nova Scotia,1426.0
05-01-2021,Nova Scotia,1424.0
04-01-2021,Nova Scotia,1413.0
03-01-2021,Nova Scotia,1403.0
02-01-2021,Nova Scotia,1403.0
01-01-2021,Nova Scotia,1399.0
31-12-2020,Nova Scotia,1399.0
30-12-2020,Nova Scotia,1393.0
29-12-2020,Nova Scotia,1385.0
28-12-2020,Nova Scotia,1380.0
27-12-2020,Nova Scotia,1364.0
26-12-2020,Nova Scotia,1364.0
25-12-2020,Nova Scotia,1364.0
24-12-2020,Nova Scotia,1364.0
23-12-2020,Nova Scotia,1358.0
22-12-2020,Nova Scotia,1349.0
21-12-2020,Nova Scotia,1344.0
20-12-2020,Nova Scotia,1339.0
19-12-2020,Nova Scotia,1334.0
18-12-2020,Nova Scotia,1330.0
17-12-2020,Nova Scotia,1321.0
16-12-2020,Nova Scotia,1310.0
15-12-2020,Nova Scotia,1304.0
14-12-2020,Nova Scotia,1298.0
13-12-2020,Nova Scotia,1291.0
12-12-2020,Nova Scotia,1283.0
11-12-2020,Nova Scotia,1272.0
10-12-2020,Nova Scotia,1264.0
09-12-2020,Nova Scotia,1253.0
08-12-2020,Nova Scotia,1240.0
07-12-2020,Nova Scotia,1221.0
06-12-2020,Nova Scotia,1215.0
05-12-2020,Nova Scotia,1204.0
04-12-2020,Nova Scotia,1176.0
03-12-2020,Nova Scotia,1159.0
02-12-2020,Nova Scotia,1140.0
01-12-2020,Nova Scotia,1108.0
30-11-2020,Nova Scotia,1102.0
29-11-2020,Nova Scotia,1078.0
28-11-2020,Nova Scotia,1078.0
27-11-2020,Nova Scotia,1078.0
26-11-2020,Nova Scotia,1078.0
25-11-2020,Nova Scotia,1076.0
24-11-2020,Nova Scotia,1075.0
23-11-2020,Nova Scotia,1074.0
22-11-2020,Nova Scotia,1070.0
21-11-2020,Nova Scotia,1070.0
20-11-2020,Nova Scotia,1067.0
19-11-2020,Nova Scotia,1067.0
18-11-2020,Nova Scotia,1065.0
17-11-2020,Nova Scotia,1062.0
16-11-2020,Nova Scotia,1058.0
15-11-2020,Nova Scotia,1058.0
14-11-2020,Nova Scotia,1056.0
13-11-2020,Nova Scotia,1052.0
12-11-2020,Nova Scotia,1050.0
11-11-2020,Nova Scotia,1049.0
10-11-2020,Nova Scotia,1049.0
09-11-2020,Nova Scotia,1048.0
08-11-2020,Nova Scotia,1043.0
07-11-2020,Nova Scotia,1040.0
06-11-2020,Nova Scotia,1040.0
05-11-2020,Nova Scotia,1036.0
04-11-2020,Nova Scotia,1034.0
03-11-2020,Nova Scotia,1033.0
02-11-2020,Nova Scotia,1033.0
01-11-2020,Nova Scotia,1033.0
31-10-2020,Nova Scotia,1033.0
30-10-2020,Nova Scotia,1033.0
29-10-2020,Nova Scotia,1033.0
28-10-2020,Nova Scotia,1032.0
27-10-2020,Nova Scotia,1031.0
26-10-2020,Nova Scotia,1031.0
25-10-2020,Nova Scotia,1029.0
24-10-2020,Nova Scotia,1029.0
23-10-2020,Nova Scotia,1028.0
22-10-2020,Nova Scotia,1028.0
21-10-2020,Nova Scotia,1027.0
20-10-2020,Nova Scotia,1027.0
19-10-2020,Nova Scotia,1026.0
18-10-2020,Nova Scotia,1026.0
17-10-2020,Nova Scotia,1025.0
16-10-2020,Nova Scotia,1024.0
15-10-2020,Nova Scotia,1024.0
14-10-2020,Nova Scotia,1023.0
13-10-2020,Nova Scotia,1023.0
12-10-2020,Nova Scotia,1023.0
11-10-2020,Nova Scotia,1023.0
10-10-2020,Nova Scotia,1022.0
09-10-2020,Nova Scotia,1021.0
08-10-2020,Nova Scotia,1021.0
07-10-2020,Nova Scotia,1021.0
06-10-2020,Nova Scotia,1021.0
05-10-2020,Nova Scotia,1021.0
04-10-2020,Nova Scotia,1021.0
03-10-2020,Nova Scotia,1021.0
02-10-2020,Nova Scotia,1021.0
01-10-2020,Nova Scotia,1021.0
30-09-2020,Nova Scotia,1021.0
29-09-2020,Nova Scotia,1021.0
28-09-2020,Nova Scotia,1021.0
27-09-2020,Nova Scotia,1021.0
26-09-2020,Nova Scotia,1021.0
25-09-2020,Nova Scotia,1021.0
24-09-2020,Nova Scotia,1021.0
23-09-2020,Nova Scotia,1021.0
22-09-2020,Nova Scotia,1021.0
21-09-2020,Nova Scotia,1021.0
20-09-2020,Nova Scotia,1021.0
19-09-2020,Nova Scotia,1021.0
18-09-2020,Nova Scotia,1021.0
17-09-2020,Nova Scotia,1020.0
16-09-2020,Nova Scotia,1020.0
15-09-2020,Nova Scotia,1020.0
14-09-2020,Nova Scotia,1020.0
13-09-2020,Nova Scotia,1020.0
12-09-2020,Nova Scotia,1020.0
11-09-2020,Nova Scotia,1019.0
10-09-2020,Nova Scotia,1019.0
09-09-2020,Nova Scotia,1018.0
08-09-2020,Nova Scotia,1018.0
07-09-2020,Nova Scotia,1017.0
06-09-2020,Nova Scotia,1017.0
05-09-2020,Nova Scotia,1015.0
04-09-2020,Nova Scotia,1015.0
03-09-2020,Nova Scotia,1014.0
02-09-2020,Nova Scotia,1014.0
01-09-2020,Nova Scotia,1014.0
31-08-2020,Nova Scotia,1013.0
30-08-2020,Nova Scotia,1013.0
29-08-2020,Nova Scotia,1013.0
28-08-2020,Nova Scotia,1013.0
27-08-2020,Nova Scotia,1011.0
26-08-2020,Nova Scotia,1011.0
25-08-2020,Nova Scotia,1011.0
24-08-2020,Nova Scotia,1008.0
23-08-2020,Nova Scotia,1008.0
22-08-2020,Nova Scotia,1008.0
21-08-2020,Nova Scotia,1008.0
20-08-2020,Nova Scotia,1007.0
19-08-2020,Nova Scotia,1007.0
18-08-2020,Nova Scotia,1007.0
17-08-2020,Nova Scotia,1007.0
16-08-2020,Nova Scotia,1007.0
15-08-2020,Nova Scotia,1007.0
14-08-2020,Nova Scotia,1007.0
13-08-2020,Nova Scotia,1007.0
12-08-2020,Nova Scotia,1007.0
11-08-2020,Nova Scotia,1007.0
10-08-2020,Nova Scotia,1007.0
09-08-2020,Nova Scotia,1006.0
08-08-2020,Nova Scotia,1005.0
07-08-2020,Nova Scotia,1005.0
06-08-2020,Nova Scotia,1005.0
05-08-2020,Nova Scotia,1005.0
04-08-2020,Nova Scotia,1005.0
03-08-2020,Nova Scotia,1005.0
02-08-2020,Nova Scotia,1003.0
01-08-2020,Nova Scotia,1003.0
31-07-2020,Nova Scotia,1003.0
30-07-2020,Nova Scotia,1003.0
29-07-2020,Nova Scotia,1003.0
28-07-2020,Nova Scotia,1004.0
27-07-2020,Nova Scotia,1004.0
26-07-2020,Nova Scotia,1004.0
25-07-2020,Nova Scotia,1003.0
24-07-2020,Nova Scotia,1003.0
23-07-2020,Nova Scotia,1003.0
22-07-2020,Nova Scotia,1003.0
21-07-2020,Nova Scotia,1003.0
20-07-2020,Nova Scotia,1003.0
19-07-2020,Nova Scotia,1002.0
18-07-2020,Nova Scotia,1002.0
17-07-2020,Nova Scotia,1002.0
16-07-2020,Nova Scotia,1002.0
15-07-2020,Nova Scotia,1002.0
14-07-2020,Nova Scotia,1002.0
13-07-2020,Nova Scotia,1000.0
12-07-2020,Nova Scotia,1000.0
11-07-2020,Nova Scotia,1000.0
10-07-2020,Nova Scotia,1000.0
09-07-2020,Nova Scotia,999.0
08-07-2020,Nova Scotia,998.0
07-07-2020,Nova Scotia,998.0
06-07-2020,Nova Scotia,998.0
05-07-2020,Nova Scotia,998.0
04-07-2020,Nova Scotia,998.0
03-07-2020,Nova Scotia,998.0
02-07-2020,Nova Scotia,998.0
01-07-2020,Nova Scotia,998.0
30-06-2020,Nova Scotia,998.0
29-06-2020,Nova Scotia,998.0
28-06-2020,Nova Scotia,998.0
27-06-2020,Nova Scotia,998.0
26-06-2020,Nova Scotia,998.0
25-06-2020,Nova Scotia,998.0
24-06-2020,Nova Scotia,998.0
23-06-2020,Nova Scotia,998.0
22-06-2020,Nova Scotia,998.0
21-06-2020,Nova Scotia,998.0
20-06-2020,Nova Scotia,998.0
19-06-2020,Nova Scotia,998.0
18-06-2020,Nova Scotia,997.0
17-06-2020,Nova Scotia,997.0
16-06-2020,Nova Scotia,997.0
15-06-2020,Nova Scotia,996.0
14-06-2020,Nova Scotia,996.0
13-06-2020,Nova Scotia,996.0
12-06-2020,Nova Scotia,995.0
11-06-2020,Nova Scotia,995.0
10-06-2020,Nova Scotia,994.0
09-06-2020,Nova Scotia,994.0
08-06-2020,Nova Scotia,994.0
07-06-2020,Nova Scotia,994.0
06-06-2020,Nova Scotia,994.0
05-06-2020,Nova Scotia,994.0
04-06-2020,Nova Scotia,994.0
03-06-2020,Nova Scotia,993.0
02-06-2020,Nova Scotia,992.0
01-06-2020,Nova Scotia,984.0
31-05-2020,Nova Scotia,981.0
30-05-2020,Nova Scotia,978.0
29-05-2020,Nova Scotia,978.0
28-05-2020,Nova Scotia,977.0
27-05-2020,Nova Scotia,975.0
26-05-2020,Nova Scotia,976.0
25-05-2020,Nova Scotia,974.0
24-05-2020,Nova Scotia,973.0
23-05-2020,Nova Scotia,969.0
22-05-2020,Nova Scotia,961.0
21-05-2020,Nova Scotia,959.0
20-05-2020,Nova Scotia,956.0
19-05-2020,Nova Scotia,956.0
18-05-2020,Nova Scotia,946.0
17-05-2020,Nova Scotia,938.0
16-05-2020,Nova Scotia,930.0
15-05-2020,Nova Scotia,918.0
14-05-2020,Nova Scotia,909.0
13-05-2020,Nova Scotia,870.0
12-05-2020,Nova Scotia,864.0
11-05-2020,Nova Scotia,767.0
10-05-2020,Nova Scotia,749.0
09-05-2020,Nova Scotia,743.0
08-05-2020,Nova Scotia,722.0
07-05-2020,Nova Scotia,708.0
06-05-2020,Nova Scotia,661.0
05-05-2020,Nova Scotia,652.0
04-05-2020,Nova Scotia,638.0
03-05-2020,Nova Scotia,624.0
02-05-2020,Nova Scotia,609.0
01-05-2020,Nova Scotia,592.0
30-04-2020,Nova Scotia,545.0
29-04-2020,Nova Scotia,529.0
28-04-2020,Nova Scotia,522.0
27-04-2020,Nova Scotia,509.0
26-04-2020,Nova Scotia,439.0
25-04-2020,Nova Scotia,412.0
24-04-2020,Nova Scotia,392.0
23-04-2020,Nova Scotia,358.0
22-04-2020,Nova Scotia,330.0
21-04-2020,Nova Scotia,286.0
20-04-2020,Nova Scotia,248.0
19-04-2020,Nova Scotia,200.0
18-04-2020,Nova Scotia,184.0
17-04-2020,Nova Scotia,177.0
16-04-2020,Nova Scotia,176.0
15-04-2020,Nova Scotia,137.0
14-04-2020,Nova Scotia,124.0
13-04-2020,Nova Scotia,101.0
12-04-2020,Nova Scotia,97.0
11-04-2020,Nova Scotia,95.0
10-04-2020,Nova Scotia,93.0
09-04-2020,Nova Scotia,82.0
08-04-2020,Nova Scotia,77.0
07-04-2020,Nova Scotia,66.0
06-04-2020,Nova Scotia,64.0
05-04-2020,Nova Scotia,53.0
04-04-2020,Nova Scotia,50.0
03-04-2020,Nova Scotia,21.0
02-04-2020,Nova Scotia,16.0
01-04-2020,Nova Scotia,11.0
31-03-2020,Nova Scotia,10.0
30-03-2020,Nova Scotia,10.0
29-03-2020,Nova Scotia,7.0
28-03-2020,Nova Scotia,4.0
27-03-2020,Nova Scotia,3.0
26-03-2020,Nova Scotia,2.0
25-03-2020,Nova Scotia,2.0
24-03-2020,Nova Scotia,1.0
23-03-2020,Nova Scotia,0.0
22-03-2020,Nova Scotia,0.0
21-03-2020,Nova Scotia,0.0
20-03-2020,Nova Scotia,0.0
19-03-2020,Nova Scotia,0.0
18-03-2020,Nova Scotia,0.0
17-03-2020,Nova Scotia,0.0
16-03-2020,Nova Scotia,0.0
15-03-2020,Nova Scotia,0.0
14-03-2020,Nova Scotia,
13-03-2020,Nova Scotia,
12-03-2020,Nova Scotia,
11-03-2020,Nova Scotia,
10-03-2020,Nova Scotia,
09-03-2020,Nova Scotia,
08-03-2020,Nova Scotia,
07-03-2020,Nova Scotia,
06-03-2020,Nova Scotia,
05-03-2020,Nova Scotia,
04-03-2020,Nova Scotia,
03-03-2020,Nova Scotia,
02-03-2020,Nova Scotia,
01-03-2020,Nova Scotia,
29-02-2020,Nova Scotia,
28-02-2020,Nova Scotia,
27-02-2020,Nova Scotia,
26-02-2020,Nova Scotia,
25-02-2020,Nova Scotia,
24-02-2020,Nova Scotia,
23-02-2020,Nova Scotia,
22-02-2020,Nova Scotia,
21-02-2020,Nova Scotia,
20-02-2020,Nova Scotia,
19-02-2020,Nova Scotia,
18-02-2020,Nova Scotia,
17-02-2020,Nova Scotia,
16-02-2020,Nova Scotia,
15-02-2020,Nova Scotia,
14-02-2020,Nova Scotia,
13-02-2020,Nova Scotia,
12-02-2020,Nova Scotia,
22-01-2021,Ontario,219262.0
21-01-2021,Ontario,215887.0
20-01-2021,Ontario,212897.0
19-01-2021,Ontario,209183.0
18-01-2021,Ontario,206310.0
17-01-2021,Ontario,203484.0
16-01-2021,Ontario,200406.0
15-01-2021,Ontario,197194.0
14-01-2021,Ontario,193814.0
13-01-2021,Ontario,190221.0
12-01-2021,Ontario,186829.0
11-01-2021,Ontario,183476.0
10-01-2021,Ontario,180720.0
09-01-2021,Ontario,178224.0
08-01-2021,Ontario,175309.0
07-01-2021,Ontario,172571.0
06-01-2021,Ontario,169795.0
05-01-2021,Ontario,166790.0
04-01-2021,Ontario,164775.0
03-01-2021,Ontario,162701.0
02-01-2021,Ontario,160526.0
01-01-2021,Ontario,158472.0
31-12-2020,Ontario,156012.0
30-12-2020,Ontario,153799.0
29-12-2020,Ontario,151562.0
28-12-2020,Ontario,149329.0
27-12-2020,Ontario,147178.0
26-12-2020,Ontario,145173.0
25-12-2020,Ontario,141023.0
24-12-2020,Ontario,141023.0
23-12-2020,Ontario,139010.0
22-12-2020,Ontario,136767.0
21-12-2020,Ontario,134867.0
20-12-2020,Ontario,133213.0
19-12-2020,Ontario,131282.0
18-12-2020,Ontario,129417.0
17-12-2020,Ontario,127425.0
16-12-2020,Ontario,125416.0
15-12-2020,Ontario,123373.0
14-12-2020,Ontario,121563.0
13-12-2020,Ontario,120028.0
12-12-2020,Ontario,118350.0
11-12-2020,Ontario,116432.0
10-12-2020,Ontario,114679.0
09-12-2020,Ontario,112875.0
08-12-2020,Ontario,110951.0
07-12-2020,Ontario,109402.0
06-12-2020,Ontario,107990.0
05-12-2020,Ontario,106416.0
04-12-2020,Ontario,104792.0
03-12-2020,Ontario,103239.0
02-12-2020,Ontario,101698.0
01-12-2020,Ontario,100012.0
30-11-2020,Ontario,98639.0
29-11-2020,Ontario,97319.0
28-11-2020,Ontario,95876.0
27-11-2020,Ontario,94366.0
26-11-2020,Ontario,92915.0
25-11-2020,Ontario,91550.0
24-11-2020,Ontario,90074.0
23-11-2020,Ontario,88992.0
22-11-2020,Ontario,87508.0
21-11-2020,Ontario,86079.0
20-11-2020,Ontario,84716.0
19-11-2020,Ontario,83301.0
18-11-2020,Ontario,81925.0
17-11-2020,Ontario,80430.0
16-11-2020,Ontario,79295.0
15-11-2020,Ontario,78303.0
14-11-2020,Ontario,77241.0
13-11-2020,Ontario,76238.0
12-11-2020,Ontario,75220.0
11-11-2020,Ontario,74303.0
10-11-2020,Ontario,73417.0
09-11-2020,Ontario,72636.0
08-11-2020,Ontario,71815.0
07-11-2020,Ontario,70938.0
06-11-2020,Ontario,70086.0
05-11-2020,Ontario,69137.0
04-11-2020,Ontario,68189.0
03-11-2020,Ontario,67244.0
02-11-2020,Ontario,66407.0
01-11-2020,Ontario,65581.0
31-10-2020,Ontario,64717.0
30-10-2020,Ontario,63919.0
29-10-2020,Ontario,63123.0
28-10-2020,Ontario,62303.0
27-10-2020,Ontario,61530.0
26-10-2020,Ontario,60839.0
25-10-2020,Ontario,60160.0
24-10-2020,Ontario,59424.0
23-10-2020,Ontario,58799.0
22-10-2020,Ontario,58066.0
21-10-2020,Ontario,57325.0
20-10-2020,Ontario,56606.0
19-10-2020,Ontario,55978.0
18-10-2020,Ontario,55371.0
17-10-2020,Ontario,54686.0
16-10-2020,Ontario,54004.0
15-10-2020,Ontario,53291.0
14-10-2020,Ontario,52512.0
13-10-2020,Ontario,51729.0
12-10-2020,Ontario,50437.0
11-10-2020,Ontario,50437.0
10-10-2020,Ontario,49732.0
09-10-2020,Ontario,49032.0
08-10-2020,Ontario,48308.0
07-10-2020,Ontario,47613.0
06-10-2020,Ontario,46906.0
05-10-2020,Ontario,46360.0
04-10-2020,Ontario,45819.0
03-10-2020,Ontario,45285.0
02-10-2020,Ontario,44850.0
01-10-2020,Ontario,44422.0
30-09-2020,Ontario,43907.0
29-09-2020,Ontario,43450.0
28-09-2020,Ontario,43127.0
27-09-2020,Ontario,42796.0
26-09-2020,Ontario,42507.0
25-09-2020,Ontario,42169.0
24-09-2020,Ontario,41886.0
23-09-2020,Ontario,41600.0
22-09-2020,Ontario,41342.0
21-09-2020,Ontario,41146.0
20-09-2020,Ontario,40968.0
19-09-2020,Ontario,40777.0
18-09-2020,Ontario,40600.0
17-09-2020,Ontario,40424.0
16-09-2020,Ontario,40245.0
15-09-2020,Ontario,40091.0
14-09-2020,Ontario,39974.0
13-09-2020,Ontario,39841.0
12-09-2020,Ontario,39717.0
11-09-2020,Ontario,39598.0
10-09-2020,Ontario,39474.0
09-09-2020,Ontario,39332.0
08-09-2020,Ontario,39196.0
07-09-2020,Ontario,38958.0
06-09-2020,Ontario,38958.0
05-09-2020,Ontario,38847.0
04-09-2020,Ontario,38741.0
03-09-2020,Ontario,38625.0
02-09-2020,Ontario,38506.0
01-09-2020,Ontario,38369.0
31-08-2020,Ontario,38277.0
30-08-2020,Ontario,38204.0
29-08-2020,Ontario,38126.0
28-08-2020,Ontario,38023.0
27-08-2020,Ontario,37940.0
26-08-2020,Ontario,37863.0
25-08-2020,Ontario,37748.0
24-08-2020,Ontario,37673.0
23-08-2020,Ontario,37595.0
22-08-2020,Ontario,37487.0
21-08-2020,Ontario,37397.0
20-08-2020,Ontario,37291.0
19-08-2020,Ontario,37215.0
18-08-2020,Ontario,37126.0
17-08-2020,Ontario,37036.0
16-08-2020,Ontario,36953.0
15-08-2020,Ontario,36873.0
14-08-2020,Ontario,36772.0
13-08-2020,Ontario,36689.0
12-08-2020,Ontario,36590.0
11-08-2020,Ontario,36456.0
10-08-2020,Ontario,36381.0
09-08-2020,Ontario,36279.0
08-08-2020,Ontario,36131.0
07-08-2020,Ontario,36024.0
06-08-2020,Ontario,35906.0
05-08-2020,Ontario,35747.0
04-08-2020,Ontario,35601.0
03-08-2020,Ontario,35359.0
02-08-2020,Ontario,35359.0
01-08-2020,Ontario,35237.0
31-07-2020,Ontario,35074.0
30-07-2020,Ontario,34906.0
29-07-2020,Ontario,34741.0
28-07-2020,Ontario,34567.0
27-07-2020,Ontario,34461.0
26-07-2020,Ontario,34359.0
25-07-2020,Ontario,34240.0
24-07-2020,Ontario,34100.0
23-07-2020,Ontario,33963.0
22-07-2020,Ontario,33812.0
21-07-2020,Ontario,33605.0
20-07-2020,Ontario,33513.0
19-07-2020,Ontario,33407.0
18-07-2020,Ontario,33294.0
17-07-2020,Ontario,33162.0
16-07-2020,Ontario,33061.0
15-07-2020,Ontario,32920.0
14-07-2020,Ontario,32785.0
13-07-2020,Ontario,32663.0
12-07-2020,Ontario,32534.0
11-07-2020,Ontario,32422.0
10-07-2020,Ontario,32155.0
09-07-2020,Ontario,31977.0
08-07-2020,Ontario,31805.0
07-07-2020,Ontario,31603.0
06-07-2020,Ontario,31426.0
05-07-2020,Ontario,31266.0
04-07-2020,Ontario,31083.0
03-07-2020,Ontario,30909.0
02-07-2020,Ontario,30730.0
01-07-2020,Ontario,30344.0
30-06-2020,Ontario,30344.0
29-06-2020,Ontario,30196.0
28-06-2020,Ontario,30107.0
27-06-2020,Ontario,29932.0
26-06-2020,Ontario,29754.0
25-06-2020,Ontario,29528.0
24-06-2020,Ontario,29336.0
23-06-2020,Ontario,29107.0
22-06-2020,Ontario,28933.0
21-06-2020,Ontario,28719.0
20-06-2020,Ontario,28468.0
19-06-2020,Ontario,28250.0
18-06-2020,Ontario,28004.0
17-06-2020,Ontario,27784.0
16-06-2020,Ontario,27431.0
15-06-2020,Ontario,27213.0
14-06-2020,Ontario,26961.0
13-06-2020,Ontario,26538.0
12-06-2020,Ontario,26187.0
11-06-2020,Ontario,25885.0
10-06-2020,Ontario,25380.0
09-06-2020,Ontario,24829.0
08-06-2020,Ontario,24492.0
07-06-2020,Ontario,24252.0
06-06-2020,Ontario,23947.0
05-06-2020,Ontario,23583.0
04-06-2020,Ontario,23208.0
03-06-2020,Ontario,22811.0
02-06-2020,Ontario,22484.0
01-06-2020,Ontario,22153.0
31-05-2020,Ontario,21810.0
30-05-2020,Ontario,21353.0
29-05-2020,Ontario,20983.0
28-05-2020,Ontario,20673.0
27-05-2020,Ontario,20372.0
26-05-2020,Ontario,19958.0
25-05-2020,Ontario,19698.0
24-05-2020,Ontario,19477.0
23-05-2020,Ontario,19146.0
22-05-2020,Ontario,18767.0
21-05-2020,Ontario,18509.0
20-05-2020,Ontario,18190.0
19-05-2020,Ontario,17898.0
18-05-2020,Ontario,17638.0
17-05-2020,Ontario,17360.0
16-05-2020,Ontario,17020.0
15-05-2020,Ontario,16641.0
14-05-2020,Ontario,16204.0
13-05-2020,Ontario,15845.0
12-05-2020,Ontario,15391.0
11-05-2020,Ontario,15131.0
10-05-2020,Ontario,14772.0
09-05-2020,Ontario,14383.0
08-05-2020,Ontario,13990.0
07-05-2020,Ontario,13569.0
06-05-2020,Ontario,13222.0
05-05-2020,Ontario,12779.0
04-05-2020,Ontario,12505.0
03-05-2020,Ontario,12005.0
02-05-2020,Ontario,11390.0
01-05-2020,Ontario,10825.0
30-04-2020,Ontario,10205.0
29-04-2020,Ontario,9612.0
28-04-2020,Ontario,8964.0
27-04-2020,Ontario,8525.0
26-04-2020,Ontario,8000.0
25-04-2020,Ontario,7509.0
24-04-2020,Ontario,7087.0
23-04-2020,Ontario,6680.0
22-04-2020,Ontario,6221.0
21-04-2020,Ontario,5806.0
20-04-2020,Ontario,5515.0
19-04-2020,Ontario,5209.0
18-04-2020,Ontario,4875.0
17-04-2020,Ontario,4556.0
16-04-2020,Ontario,4194.0
15-04-2020,Ontario,3902.0
14-04-2020,Ontario,3568.0
13-04-2020,Ontario,3357.0
12-04-2020,Ontario,3121.0
11-04-2020,Ontario,2858.0
10-04-2020,Ontario,2574.0
09-04-2020,Ontario,2305.0
08-04-2020,Ontario,2074.0
07-04-2020,Ontario,1802.0
06-04-2020,Ontario,1624.0
05-04-2020,Ontario,1449.0
04-04-2020,Ontario,1219.0
03-04-2020,Ontario,1023.0
02-04-2020,Ontario,831.0
01-04-2020,Ontario,689.0
31-03-2020,Ontario,534.0
30-03-2020,Ontario,431.0
29-03-2020,Ontario,8.0
28-03-2020,Ontario,8.0
27-03-2020,Ontario,8.0
26-03-2020,Ontario,8.0
25-03-2020,Ontario,8.0
24-03-2020,Ontario,8.0
23-03-2020,Ontario,8.0
22-03-2020,Ontario,8.0
21-03-2020,Ontario,6.0
20-03-2020,Ontario,5.0
19-03-2020,Ontario,5.0
18-03-2020,Ontario,5.0
17-03-2020,Ontario,5.0
16-03-2020,Ontario,5.0
15-03-2020,Ontario,5.0
14-03-2020,Ontario,5.0
13-03-2020,Ontario,5.0
12-03-2020,Ontario,5.0
11-03-2020,Ontario,5.0
10-03-2020,Ontario,5.0
09-03-2020,Ontario,5.0
08-03-2020,Ontario,4.0
07-03-2020,Ontario,4.0
06-03-2020,Ontario,4.0
05-03-2020,Ontario,4.0
04-03-2020,Ontario,3.0
03-03-2020,Ontario,3.0
02-03-2020,Ontario,3.0
01-03-2020,Ontario,3.0
29-02-2020,Ontario,3.0
28-02-2020,Ontario,3.0
27-02-2020,Ontario,3.0
26-02-2020,Ontario,3.0
25-02-2020,Ontario,3.0
24-02-2020,Ontario,3.0
23-02-2020,Ontario,3.0
22-02-2020,Ontario,3.0
21-02-2020,Ontario,3.0
20-02-2020,Ontario,2.0
19-02-2020,Ontario,1.0
18-02-2020,Ontario,1.0
17-02-2020,Ontario,1.0
16-02-2020,Ontario,1.0
15-02-2020,Ontario,1.0
14-02-2020,Ontario,1.0
13-02-2020,Ontario,1.0
12-02-2020,Ontario,1.0
22-01-2021,PEI,103.0
21-01-2021,PEI,103.0
20-01-2021,PEI,103.0
19-01-2021,PEI,103.0
18-01-2021,PEI,98.0
17-01-2021,PEI,96.0
16-01-2021,PEI,96.0
15-01-2021,PEI,96.0
14-01-2021,PEI,96.0
13-01-2021,PEI,95.0
12-01-2021,PEI,95.0
11-01-2021,PEI,94.0
10-01-2021,PEI,94.0
09-01-2021,PEI,94.0
08-01-2021,PEI,94.0
07-01-2021,PEI,94.0
06-01-2021,PEI,93.0
05-01-2021,PEI,93.0
04-01-2021,PEI,90.0
03-01-2021,PEI,90.0
02-01-2021,PEI,90.0
01-01-2021,PEI,90.0
31-12-2020,PEI,90.0
30-12-2020,PEI,90.0
29-12-2020,PEI,90.0
28-12-2020,PEI,89.0
27-12-2020,PEI,89.0
26-12-2020,PEI,89.0
25-12-2020,PEI,89.0
24-12-2020,PEI,89.0
23-12-2020,PEI,84.0
22-12-2020,PEI,84.0
21-12-2020,PEI,73.0
20-12-2020,PEI,73.0
19-12-2020,PEI,73.0
18-12-2020,PEI,73.0
17-12-2020,PEI,73.0
16-12-2020,PEI,73.0
15-12-2020,PEI,73.0
14-12-2020,PEI,72.0
13-12-2020,PEI,72.0
12-12-2020,PEI,72.0
11-12-2020,PEI,72.0
10-12-2020,PEI,71.0
09-12-2020,PEI,70.0
08-12-2020,PEI,70.0
07-12-2020,PEI,70.0
06-12-2020,PEI,69.0
05-12-2020,PEI,68.0
04-12-2020,PEI,68.0
03-12-2020,PEI,68.0
02-12-2020,PEI,68.0
01-12-2020,PEI,68.0
30-11-2020,PEI,68.0
29-11-2020,PEI,68.0
28-11-2020,PEI,68.0
27-11-2020,PEI,68.0
26-11-2020,PEI,68.0
25-11-2020,PEI,68.0
24-11-2020,PEI,68.0
23-11-2020,PEI,67.0
22-11-2020,PEI,65.0
21-11-2020,PEI,65.0
20-11-2020,PEI,65.0
19-11-2020,PEI,65.0
18-11-2020,PEI,65.0
17-11-2020,PEI,65.0
16-11-2020,PEI,64.0
15-11-2020,PEI,64.0
14-11-2020,PEI,64.0
13-11-2020,PEI,64.0
12-11-2020,PEI,64.0
11-11-2020,PEI,64.0
10-11-2020,PEI,64.0
09-11-2020,PEI,64.0
08-11-2020,PEI,64.0
07-11-2020,PEI,64.0
06-11-2020,PEI,64.0
05-11-2020,PEI,64.0
04-11-2020,PEI,64.0
03-11-2020,PEI,64.0
02-11-2020,PEI,64.0
01-11-2020,PEI,64.0
31-10-2020,PEI,64.0
30-10-2020,PEI,64.0
29-10-2020,PEI,63.0
28-10-2020,PEI,63.0
27-10-2020,PEI,63.0
26-10-2020,PEI,63.0
25-10-2020,PEI,63.0
24-10-2020,PEI,63.0
23-10-2020,PEI,63.0
22-10-2020,PEI,61.0
21-10-2020,PEI,61.0
20-10-2020,PEI,61.0
19-10-2020,PEI,60.0
18-10-2020,PEI,60.0
17-10-2020,PEI,60.0
16-10-2020,PEI,60.0
15-10-2020,PEI,60.0
14-10-2020,PEI,60.0
13-10-2020,PEI,60.0
12-10-2020,PEI,58.0
11-10-2020,PEI,58.0
10-10-2020,PEI,58.0
09-10-2020,PEI,58.0
08-10-2020,PEI,58.0
07-10-2020,PEI,58.0
06-10-2020,PEI,58.0
